EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps
Azerbaijan Grand Prix,8,2022,AlphaTauri,MEDIUM,TSU,1.0,103.056,Qualifying,25.633333333333333,47.55555555555556,58.77777777777778,0.0,8.0,13.0,1.0,1.0,1.0,9.0,6.003,51
Azerbaijan Grand Prix,8,2022,AlphaTauri,SOFT,TSU,3.0,103.056,Qualifying,25.049999999999997,44.900000000000006,63.583333333333336,0.0,8.0,13.0,3.0,4.0,39.0,12.0,6.003,51
Azerbaijan Grand Prix,8,2022,Alpine,HARD,ALO,2.0,103.173,Qualifying,25.136363636363637,45.34545454545455,63.27272727272727,0.0,10.0,7.0,2.0,1.0,19.0,33.0,6.003,51
Azerbaijan Grand Prix,8,2022,Alpine,HARD,OCO,1.0,103.585,Qualifying,25.457575757575757,46.5060606060606,61.0,0.0,13.0,10.0,1.0,1.0,1.0,33.0,6.003,51
Azerbaijan Grand Prix,8,2022,Alpine,MEDIUM,ALO,1.0,103.173,Qualifying,25.600000000000005,47.23888888888889,59.77777777777778,0.0,10.0,7.0,1.0,1.0,1.0,18.0,6.003,51
Azerbaijan Grand Prix,8,2022,Alpine,MEDIUM,OCO,2.0,103.585,Qualifying,25.02777777777778,45.105555555555554,63.72222222222222,0.0,13.0,10.0,2.0,1.0,34.0,18.0,6.003,51
Azerbaijan Grand Prix,8,2022,Aston Martin,HARD,STR,1.0,105.371,Qualifying,25.493333333333336,46.62333333333333,60.8,0.0,19.0,16.0,1.0,2.0,1.0,30.0,6.003,51
Azerbaijan Grand Prix,8,2022,Aston Martin,HARD,VET,2.0,103.091,Qualifying,25.233333333333338,45.671428571428564,62.666666666666664,0.0,9.0,6.0,2.0,2.0,10.0,42.0,6.003,51
Azerbaijan Grand Prix,8,2022,Aston Martin,MEDIUM,STR,2.0,105.371,Qualifying,25.0125,45.40625,64.0,0.0,19.0,16.0,2.0,2.0,31.0,16.0,6.003,51
Azerbaijan Grand Prix,8,2022,Aston Martin,MEDIUM,VET,1.0,103.091,Qualifying,25.633333333333333,47.55555555555556,58.77777777777778,0.0,9.0,6.0,1.0,2.0,1.0,9.0,6.003,51
Azerbaijan Grand Prix,8,2022,Ferrari,HARD,LEC,2.0,101.359,Qualifying,25.558333333333337,46.69166666666667,60.75,0.0,1.0,19.0,2.0,1.0,10.0,12.0,6.003,51
Azerbaijan Grand Prix,8,2022,Ferrari,MEDIUM,LEC,1.0,101.359,Qualifying,25.58888888888889,47.7,58.22222222222222,0.0,1.0,19.0,1.0,1.0,1.0,9.0,6.003,51
Azerbaijan Grand Prix,8,2022,Ferrari,MEDIUM,SAI,1.0,101.814,Qualifying,25.625,47.6875,58.5,0.0,4.0,20.0,1.0,1.0,1.0,8.0,6.003,51
Azerbaijan Grand Prix,8,2022,Haas F1 Team,HARD,MAG,2.0,104.643,Qualifying,25.431818181818183,46.20909090909091,61.63636363636363,0.0,16.0,17.0,2.0,1.0,10.0,22.0,6.003,51
Azerbaijan Grand Prix,8,2022,Haas F1 Team,HARD,MSC,1.0,105.775,Qualifying,25.6,47.53333333333333,59.111111111111114,0.0,20.0,14.0,1.0,1.0,1.0,9.0,6.003,51
Azerbaijan Grand Prix,8,2022,Haas F1 Team,HARD,MSC,3.0,105.775,Qualifying,25.07407407407408,45.31481481481481,63.77777777777778,0.0,20.0,14.0,3.0,1.0,24.0,27.0,6.003,51
Azerbaijan Grand Prix,8,2022,Haas F1 Team,MEDIUM,MAG,1.0,104.643,Qualifying,25.61111111111111,47.46666666666667,58.888888888888886,0.0,16.0,17.0,1.0,3.0,1.0,9.0,6.003,51
Azerbaijan Grand Prix,8,2022,Haas F1 Team,MEDIUM,MSC,2.0,105.775,Qualifying,25.52857142857143,46.52857142857143,60.92857142857143,0.0,20.0,14.0,2.0,3.0,10.0,14.0,6.003,51
Azerbaijan Grand Prix,8,2022,McLaren,HARD,NOR,2.0,103.398,Qualifying,25.112903225806456,45.30645161290321,63.32258064516129,0.0,11.0,9.0,2.0,1.0,21.0,31.0,6.003,51
Azerbaijan Grand Prix,8,2022,McLaren,HARD,RIC,1.0,103.574,Qualifying,25.451515151515153,46.52424242424242,61.03030303030303,0.0,12.0,8.0,1.0,1.0,1.0,33.0,6.003,51
Azerbaijan Grand Prix,8,2022,McLaren,MEDIUM,NOR,1.0,103.398,Qualifying,25.585,47.144999999999996,59.95,0.0,11.0,9.0,1.0,1.0,1.0,20.0,6.003,51
Azerbaijan Grand Prix,8,2022,McLaren,MEDIUM,RIC,2.0,103.574,Qualifying,25.016666666666666,45.08888888888889,63.72222222222222,0.0,12.0,8.0,2.0,1.0,34.0,18.0,6.003,51
Azerbaijan Grand Prix,8,2022,Mercedes,HARD,HAM,2.0,102.924,Qualifying,25.391666666666666,46.11666666666667,61.833333333333336,0.0,7.0,4.0,2.0,1.0,10.0,24.0,6.003,51
Azerbaijan Grand Prix,8,2022,Mercedes,HARD,HAM,3.0,102.924,Qualifying,25.01111111111111,45.06666666666666,63.72222222222222,0.0,7.0,4.0,3.0,2.0,34.0,18.0,6.003,51
Azerbaijan Grand Prix,8,2022,Mercedes,HARD,RUS,2.0,102.712,Qualifying,25.39166666666667,46.19166666666666,61.958333333333336,0.0,5.0,3.0,2.0,1.0,10.0,24.0,6.003,51
Azerbaijan Grand Prix,8,2022,Mercedes,HARD,RUS,3.0,102.712,Qualifying,25.022222222222226,45.12222222222223,63.72222222222222,0.0,5.0,3.0,3.0,2.0,34.0,18.0,6.003,51
Azerbaijan Grand Prix,8,2022,Mercedes,MEDIUM,HAM,1.0,102.924,Qualifying,25.633333333333333,47.577777777777776,58.666666666666664,0.0,7.0,4.0,1.0,1.0,1.0,9.0,6.003,51
Azerbaijan Grand Prix,8,2022,Mercedes,MEDIUM,RUS,1.0,102.712,Qualifying,25.633333333333333,47.577777777777776,58.666666666666664,0.0,5.0,3.0,1.0,1.0,1.0,9.0,6.003,51
Azerbaijan Grand Prix,8,2022,Red Bull Racing,HARD,PER,2.0,101.641,Qualifying,25.352941176470583,45.88235294117648,62.35294117647059,0.0,2.0,2.0,2.0,1.0,17.0,17.0,6.003,51
Azerbaijan Grand Prix,8,2022,Red Bull Racing,HARD,PER,3.0,101.641,Qualifying,25.033333333333335,45.150000000000006,63.833333333333336,0.0,2.0,2.0,3.0,1.0,34.0,18.0,6.003,51
Azerbaijan Grand Prix,8,2022,Red Bull Racing,HARD,VER,2.0,101.706,Qualifying,25.313333333333336,45.78666666666667,62.733333333333334,0.0,3.0,1.0,2.0,1.0,19.0,15.0,6.003,51
Azerbaijan Grand Prix,8,2022,Red Bull Racing,HARD,VER,3.0,101.706,Qualifying,25.033333333333335,45.166666666666664,63.833333333333336,0.0,3.0,1.0,3.0,1.0,34.0,18.0,6.003,51
Azerbaijan Grand Prix,8,2022,Red Bull Racing,MEDIUM,PER,1.0,101.641,Qualifying,25.537499999999998,47.39375,59.375,0.0,2.0,2.0,1.0,1.0,1.0,16.0,6.003,51
Azerbaijan Grand Prix,8,2022,Red Bull Racing,MEDIUM,VER,1.0,101.706,Qualifying,25.566666666666666,47.294444444444444,59.5,0.0,3.0,1.0,1.0,1.0,1.0,18.0,6.003,51
Azerbaijan Grand Prix,8,2022,Williams,HARD,ALB,2.0,104.719,Qualifying,25.455000000000002,46.28,61.55,0.0,17.0,12.0,2.0,1.0,10.0,20.0,6.003,51
Azerbaijan Grand Prix,8,2022,Williams,HARD,ALB,3.0,104.719,Qualifying,25.033333333333335,45.24285714285715,63.857142857142854,0.0,17.0,12.0,3.0,1.0,30.0,21.0,6.003,51
Azerbaijan Grand Prix,8,2022,Williams,HARD,LAT,3.0,105.367,Qualifying,25.142424242424244,45.39696969696969,63.18181818181818,0.0,18.0,15.0,3.0,1.0,18.0,33.0,6.003,51
Azerbaijan Grand Prix,8,2022,Williams,MEDIUM,ALB,1.0,104.719,Qualifying,25.6,47.52222222222222,58.888888888888886,0.0,17.0,12.0,1.0,1.0,1.0,9.0,6.003,51
Azerbaijan Grand Prix,8,2022,Williams,MEDIUM,LAT,1.0,105.367,Qualifying,25.633333333333336,48.199999999999996,56.333333333333336,0.0,18.0,15.0,1.0,,1.0,3.0,6.003,51
Azerbaijan Grand Prix,8,2022,Williams,MEDIUM,LAT,2.0,105.367,Qualifying,25.58571428571429,47.021428571428565,60.714285714285715,0.0,18.0,15.0,2.0,4.0,4.0,14.0,6.003,51
Bahrain Grand Prix,1,2021,Alfa Romeo Racing,HARD,GIO,2.0,90.708,Qualifying,20.5,27.238888888888887,54.57222222222222,0.0,12.0,12.0,2.0,1.0,13.0,18.0,5.412,57
Bahrain Grand Prix,1,2021,Alfa Romeo Racing,HARD,RAI,2.0,91.238,Qualifying,20.49375,27.2125,54.55,0.0,14.0,11.0,2.0,1.0,14.0,16.0,5.412,57
Bahrain Grand Prix,1,2021,Alfa Romeo Racing,MEDIUM,GIO,1.0,90.708,Qualifying,20.508333333333333,27.833333333333332,54.56666666666666,0.0,12.0,12.0,1.0,1.0,1.0,12.0,5.412,57
Bahrain Grand Prix,1,2021,Alfa Romeo Racing,MEDIUM,GIO,3.0,90.708,Qualifying,20.504,26.456,54.571999999999996,0.0,12.0,12.0,3.0,1.0,31.0,25.0,5.412,57
Bahrain Grand Prix,1,2021,Alfa Romeo Racing,MEDIUM,RAI,1.0,91.238,Qualifying,20.50769230769231,27.807692307692307,54.56153846153846,0.0,14.0,11.0,1.0,1.0,1.0,13.0,5.412,57
Bahrain Grand Prix,1,2021,Alfa Romeo Racing,MEDIUM,RAI,3.0,91.238,Qualifying,20.503703703703703,26.47037037037037,54.52592592592592,0.0,14.0,11.0,3.0,,30.0,27.0,5.412,57
Bahrain Grand Prix,1,2021,AlphaTauri,HARD,GAS,2.0,89.809,Qualifying,20.519999999999996,27.62666666666667,54.55333333333332,0.0,5.0,17.0,2.0,1.0,5.0,15.0,5.412,57
Bahrain Grand Prix,1,2021,AlphaTauri,HARD,GAS,4.0,89.809,Qualifying,20.49230769230769,26.353846153846156,54.338461538461544,0.0,5.0,17.0,4.0,1.0,40.0,13.0,5.412,57
Bahrain Grand Prix,1,2021,AlphaTauri,HARD,TSU,2.0,90.607,Qualifying,20.48888888888889,27.105555555555558,54.57222222222222,0.0,13.0,9.0,2.0,1.0,16.0,18.0,5.412,57
Bahrain Grand Prix,1,2021,AlphaTauri,HARD,TSU,3.0,90.607,Qualifying,20.504347826086956,26.369565217391308,54.51304347826087,0.0,13.0,9.0,3.0,1.0,34.0,23.0,5.412,57
Bahrain Grand Prix,1,2021,AlphaTauri,MEDIUM,GAS,1.0,89.809,Qualifying,20.5,27.975,54.400000000000006,0.0,5.0,17.0,1.0,4.0,1.0,4.0,5.412,57
Bahrain Grand Prix,1,2021,AlphaTauri,MEDIUM,GAS,3.0,89.809,Qualifying,20.505000000000003,26.920000000000005,54.80499999999999,0.0,5.0,17.0,3.0,4.0,20.0,20.0,5.412,57
Bahrain Grand Prix,1,2021,AlphaTauri,MEDIUM,TSU,1.0,90.607,Qualifying,20.513333333333335,27.779999999999998,54.62666666666666,0.0,13.0,9.0,1.0,4.0,1.0,15.0,5.412,57
Bahrain Grand Prix,1,2021,Alpine,HARD,ALO,3.0,90.249,Qualifying,20.5,26.96666666666667,54.73333333333333,0.0,9.0,19.0,3.0,,30.0,3.0,5.412,57
Bahrain Grand Prix,1,2021,Alpine,HARD,OCO,3.0,91.724,Qualifying,20.504166666666666,26.433333333333334,54.55833333333334,0.0,16.0,13.0,3.0,1.0,32.0,24.0,5.412,57
Bahrain Grand Prix,1,2021,Alpine,MEDIUM,ALO,2.0,90.249,Qualifying,20.494444444444444,27.25,54.53333333333333,0.0,9.0,19.0,2.0,1.0,12.0,18.0,5.412,57
Bahrain Grand Prix,1,2021,Alpine,MEDIUM,OCO,2.0,91.724,Qualifying,20.494444444444444,27.188888888888886,54.63333333333333,0.0,16.0,13.0,2.0,1.0,14.0,18.0,5.412,57
Bahrain Grand Prix,1,2021,Alpine,SOFT,ALO,1.0,90.249,Qualifying,20.509090909090908,27.854545454545452,54.57272727272727,0.0,9.0,19.0,1.0,4.0,1.0,11.0,5.412,57
Bahrain Grand Prix,1,2021,Alpine,SOFT,OCO,1.0,91.724,Qualifying,20.50769230769231,27.807692307692307,54.56153846153846,0.0,16.0,13.0,1.0,1.0,1.0,13.0,5.412,57
Bahrain Grand Prix,1,2021,Aston Martin,HARD,STR,3.0,90.601,Qualifying,20.503703703703703,26.451851851851853,54.562962962962956,0.0,10.0,10.0,3.0,3.0,30.0,27.0,5.412,57
Bahrain Grand Prix,1,2021,Aston Martin,HARD,VET,2.0,92.056,Qualifying,20.5,26.561290322580643,54.78387096774194,0.0,20.0,15.0,2.0,1.0,25.0,31.0,5.412,57
Bahrain Grand Prix,1,2021,Aston Martin,MEDIUM,STR,2.0,90.601,Qualifying,20.5,27.28125,54.45,0.0,10.0,10.0,2.0,,13.0,16.0,5.412,57
Bahrain Grand Prix,1,2021,Aston Martin,MEDIUM,VET,1.0,92.056,Qualifying,20.504166666666666,27.608333333333334,54.275000000000006,0.0,20.0,15.0,1.0,1.0,1.0,24.0,5.412,57
Bahrain Grand Prix,1,2021,Aston Martin,SOFT,STR,1.0,90.601,Qualifying,20.508333333333333,27.841666666666665,54.574999999999996,0.0,10.0,10.0,1.0,4.0,1.0,12.0,5.412,57
Bahrain Grand Prix,1,2021,Aston Martin,UNKNOWN,STR,3.0,90.601,Qualifying,20.5,26.9,55.5,0.0,10.0,10.0,3.0,1.0,29.0,1.0,5.412,57
Bahrain Grand Prix,1,2021,Ferrari,HARD,LEC,3.0,89.678,Qualifying,20.5,26.391666666666662,54.48333333333333,0.0,4.0,6.0,3.0,1.0,33.0,24.0,5.412,57
Bahrain Grand Prix,1,2021,Ferrari,HARD,SAI,3.0,90.009,Qualifying,20.50526315789474,26.321052631578947,54.43157894736842,0.0,8.0,8.0,3.0,1.0,38.0,19.0,5.412,57
Bahrain Grand Prix,1,2021,Ferrari,MEDIUM,LEC,2.0,89.678,Qualifying,20.5,27.225,54.620000000000005,0.0,4.0,6.0,2.0,1.0,13.0,20.0,5.412,57
Bahrain Grand Prix,1,2021,Ferrari,MEDIUM,SAI,2.0,90.009,Qualifying,20.490909090909092,27.018181818181816,54.604545454545466,0.0,8.0,8.0,2.0,1.0,16.0,22.0,5.412,57
Bahrain Grand Prix,1,2021,Ferrari,SOFT,LEC,1.0,89.678,Qualifying,20.516666666666666,27.858333333333334,54.541666666666664,0.0,4.0,6.0,1.0,4.0,1.0,12.0,5.412,57
Bahrain Grand Prix,1,2021,Ferrari,SOFT,SAI,1.0,90.009,Qualifying,20.513333333333335,27.799999999999997,54.626666666666665,0.0,8.0,8.0,1.0,4.0,1.0,15.0,5.412,57
Bahrain Grand Prix,1,2021,Haas F1 Team,HARD,MSC,3.0,92.449,Qualifying,20.50909090909091,26.34545454545455,54.5,0.0,18.0,16.0,3.0,1.0,34.0,22.0,5.412,57
Bahrain Grand Prix,1,2021,Haas F1 Team,MEDIUM,MAZ,1.0,93.273,Qualifying,20.5,28.1,53.5,0.0,19.0,20.0,1.0,1.0,0.0,1.0,5.412,57
Bahrain Grand Prix,1,2021,Haas F1 Team,MEDIUM,MSC,1.0,92.449,Qualifying,20.521428571428572,27.800000000000004,54.59285714285714,0.0,18.0,16.0,1.0,1.0,1.0,14.0,5.412,57
Bahrain Grand Prix,1,2021,Haas F1 Team,MEDIUM,MSC,2.0,92.449,Qualifying,20.49473684210526,27.136842105263153,54.61578947368421,0.0,18.0,16.0,2.0,1.0,15.0,19.0,5.412,57
Bahrain Grand Prix,1,2021,McLaren,HARD,NOR,3.0,89.974,Qualifying,20.5,26.365217391304352,54.55217391304348,0.0,7.0,4.0,3.0,1.0,34.0,23.0,5.412,57
Bahrain Grand Prix,1,2021,McLaren,HARD,RIC,3.0,89.927,Qualifying,20.504166666666666,26.3875,54.512499999999996,0.0,6.0,7.0,3.0,1.0,33.0,24.0,5.412,57
Bahrain Grand Prix,1,2021,McLaren,MEDIUM,NOR,2.0,89.974,Qualifying,20.5,27.214285714285715,54.590476190476195,0.0,7.0,4.0,2.0,1.0,13.0,21.0,5.412,57
Bahrain Grand Prix,1,2021,McLaren,MEDIUM,RIC,2.0,89.927,Qualifying,20.5,27.2,54.6,0.0,6.0,7.0,2.0,1.0,14.0,19.0,5.412,57
Bahrain Grand Prix,1,2021,McLaren,SOFT,NOR,1.0,89.974,Qualifying,20.516666666666666,27.858333333333334,54.56666666666666,0.0,7.0,4.0,1.0,4.0,1.0,12.0,5.412,57
Bahrain Grand Prix,1,2021,McLaren,SOFT,RIC,1.0,89.927,Qualifying,20.50769230769231,27.815384615384612,54.56923076923077,0.0,6.0,7.0,1.0,4.0,1.0,13.0,5.412,57
Bahrain Grand Prix,1,2021,Mercedes,HARD,BOT,2.0,89.586,Qualifying,20.49285714285714,27.15,54.535714285714285,0.0,3.0,3.0,2.0,1.0,17.0,14.0,5.412,57
Bahrain Grand Prix,1,2021,Mercedes,HARD,BOT,3.0,89.586,Qualifying,20.504166666666666,26.4875,54.57083333333333,0.0,3.0,3.0,3.0,1.0,31.0,24.0,5.412,57
Bahrain Grand Prix,1,2021,Mercedes,HARD,HAM,2.0,89.385,Qualifying,20.5,27.28666666666667,54.50666666666667,0.0,2.0,1.0,2.0,1.0,14.0,15.0,5.412,57
Bahrain Grand Prix,1,2021,Mercedes,HARD,HAM,3.0,89.385,Qualifying,20.50357142857143,26.49642857142857,54.63214285714286,0.0,2.0,1.0,3.0,1.0,29.0,28.0,5.412,57
Bahrain Grand Prix,1,2021,Mercedes,MEDIUM,BOT,1.0,89.586,Qualifying,20.518749999999997,27.787499999999998,54.5875,0.0,3.0,3.0,1.0,4.0,1.0,16.0,5.412,57
Bahrain Grand Prix,1,2021,Mercedes,MEDIUM,BOT,4.0,89.586,Qualifying,20.55,26.05,53.900000000000006,0.0,3.0,3.0,4.0,4.0,55.0,2.0,5.412,57
Bahrain Grand Prix,1,2021,Mercedes,MEDIUM,HAM,1.0,89.385,Qualifying,20.515384615384615,27.83076923076923,54.53846153846154,0.0,2.0,1.0,1.0,4.0,1.0,13.0,5.412,57
Bahrain Grand Prix,1,2021,Red Bull Racing,HARD,PER,5.0,90.659,Qualifying,20.50526315789474,26.942105263157895,54.72105263157895,0.0,0.0,5.0,5.0,1.0,20.0,19.0,5.412,57
Bahrain Grand Prix,1,2021,Red Bull Racing,HARD,VER,3.0,88.997,Qualifying,20.50588235294118,26.33529411764706,54.38235294117647,0.0,1.0,2.0,3.0,1.0,40.0,17.0,5.412,57
Bahrain Grand Prix,1,2021,Red Bull Racing,MEDIUM,PER,3.0,90.659,Qualifying,20.5,28.0,54.15,0.0,0.0,5.0,3.0,4.0,1.0,2.0,5.412,57
Bahrain Grand Prix,1,2021,Red Bull Racing,MEDIUM,PER,4.0,90.659,Qualifying,20.505882352941175,27.68235294117647,54.54705882352941,0.0,0.0,5.0,4.0,6.0,3.0,17.0,5.412,57
Bahrain Grand Prix,1,2021,Red Bull Racing,MEDIUM,PER,6.0,90.659,Qualifying,20.5,26.28888888888889,54.44444444444445,0.0,0.0,5.0,6.0,6.0,39.0,18.0,5.412,57
Bahrain Grand Prix,1,2021,Red Bull Racing,MEDIUM,VER,1.0,88.997,Qualifying,20.517647058823528,27.78235294117647,54.576470588235296,0.0,1.0,2.0,1.0,4.0,1.0,17.0,5.412,57
Bahrain Grand Prix,1,2021,Red Bull Racing,MEDIUM,VER,2.0,88.997,Qualifying,20.5,26.963636363636365,54.690909090909095,0.0,1.0,2.0,2.0,1.0,18.0,22.0,5.412,57
Bahrain Grand Prix,1,2021,Williams,MEDIUM,LAT,2.0,91.936,Qualifying,20.494444444444444,27.16111111111111,54.62222222222223,0.0,17.0,18.0,2.0,1.0,15.0,18.0,5.412,57
Bahrain Grand Prix,1,2021,Williams,MEDIUM,LAT,3.0,91.936,Qualifying,20.50526315789474,26.447368421052634,54.55263157894737,0.0,17.0,18.0,3.0,1.0,33.0,19.0,5.412,57
Bahrain Grand Prix,1,2021,Williams,MEDIUM,RUS,2.0,91.316,Qualifying,20.495652173913044,27.108695652173918,54.65217391304348,0.0,15.0,14.0,2.0,1.0,14.0,23.0,5.412,57
Bahrain Grand Prix,1,2021,Williams,MEDIUM,RUS,3.0,91.316,Qualifying,20.5,26.347368421052632,54.50526315789473,0.0,15.0,14.0,3.0,1.0,37.0,19.0,5.412,57
Bahrain Grand Prix,1,2021,Williams,SOFT,LAT,1.0,91.936,Qualifying,20.514285714285716,27.785714285714285,54.628571428571426,0.0,17.0,18.0,1.0,1.0,1.0,14.0,5.412,57
Bahrain Grand Prix,1,2021,Williams,SOFT,RUS,1.0,91.316,Qualifying,20.50769230769231,27.799999999999997,54.56923076923077,0.0,15.0,14.0,1.0,1.0,1.0,13.0,5.412,57
Bahrain Grand Prix,1,2022,Alfa Romeo,MEDIUM,BOT,2.0,91.56,Qualifying,22.831818181818186,27.41818181818182,36.5,0.0,6.0,6.0,2.0,1.0,15.0,22.0,5.412,57
Bahrain Grand Prix,1,2022,Alfa Romeo,MEDIUM,BOT,3.0,91.56,Qualifying,22.72222222222222,26.844444444444445,35.77777777777778,0.0,6.0,6.0,3.0,,37.0,9.0,5.412,57
Bahrain Grand Prix,1,2022,Alfa Romeo,MEDIUM,ZHO,2.0,92.387,Qualifying,22.81818181818182,27.38636363636364,36.36363636363637,0.0,15.0,10.0,2.0,1.0,16.0,22.0,5.412,57
Bahrain Grand Prix,1,2022,Alfa Romeo,MEDIUM,ZHO,3.0,92.387,Qualifying,22.7125,26.8125,35.875,0.0,15.0,10.0,3.0,1.0,38.0,8.0,5.412,57
Bahrain Grand Prix,1,2022,Alfa Romeo,SOFT,BOT,1.0,91.56,Qualifying,23.500000000000004,28.264285714285712,33.785714285714285,0.0,6.0,6.0,1.0,4.0,1.0,14.0,5.412,57
Bahrain Grand Prix,1,2022,Alfa Romeo,SOFT,BOT,4.0,91.56,Qualifying,22.441666666666666,26.41666666666667,36.0,0.0,6.0,6.0,4.0,3.0,46.0,12.0,5.412,57
Bahrain Grand Prix,1,2022,Alfa Romeo,SOFT,ZHO,1.0,92.387,Qualifying,23.47333333333334,28.226666666666667,34.06666666666667,0.0,15.0,10.0,1.0,1.0,1.0,15.0,5.412,57
Bahrain Grand Prix,1,2022,Alfa Romeo,SOFT,ZHO,4.0,92.387,Qualifying,22.441666666666666,26.41666666666667,36.0,0.0,15.0,10.0,4.0,4.0,46.0,12.0,5.412,57
Bahrain Grand Prix,1,2022,AlphaTauri,HARD,GAS,3.0,91.635,Qualifying,22.736363636363635,26.918181818181814,35.81818181818182,0.0,10.0,20.0,3.0,3.0,34.0,11.0,5.412,57
Bahrain Grand Prix,1,2022,AlphaTauri,MEDIUM,GAS,2.0,91.635,Qualifying,22.83888888888889,27.494444444444444,36.611111111111114,0.0,10.0,20.0,2.0,1.0,15.0,18.0,5.412,57
Bahrain Grand Prix,1,2022,AlphaTauri,MEDIUM,TSU,2.0,92.75,Qualifying,22.82857142857143,27.549999999999994,36.642857142857146,0.0,16.0,8.0,2.0,1.0,16.0,14.0,5.412,57
Bahrain Grand Prix,1,2022,AlphaTauri,SOFT,GAS,1.0,91.635,Qualifying,23.500000000000004,28.264285714285712,33.714285714285715,0.0,10.0,20.0,1.0,4.0,1.0,14.0,5.412,57
Bahrain Grand Prix,1,2022,AlphaTauri,SOFT,GAS,3.0,91.635,Qualifying,22.8,27.1,36.0,0.0,10.0,20.0,3.0,4.0,33.0,1.0,5.412,57
Bahrain Grand Prix,1,2022,AlphaTauri,SOFT,TSU,1.0,92.75,Qualifying,23.47333333333334,28.226666666666667,34.06666666666667,0.0,16.0,8.0,1.0,1.0,1.0,15.0,5.412,57
Bahrain Grand Prix,1,2022,AlphaTauri,SOFT,TSU,3.0,92.75,Qualifying,22.75333333333333,26.99333333333333,35.86666666666667,0.0,16.0,8.0,3.0,1.0,30.0,15.0,5.412,57
Bahrain Grand Prix,1,2022,AlphaTauri,SOFT,TSU,4.0,92.75,Qualifying,22.46153846153846,26.430769230769233,36.0,0.0,16.0,8.0,4.0,4.0,45.0,13.0,5.412,57
Bahrain Grand Prix,1,2022,Alpine,HARD,ALO,3.0,91.621,Qualifying,22.794117647058822,27.105882352941176,35.88235294117647,0.0,8.0,9.0,3.0,1.0,26.0,17.0,5.412,57
Bahrain Grand Prix,1,2022,Alpine,HARD,OCO,3.0,91.782,Qualifying,22.75384615384615,26.999999999999996,35.84615384615385,0.0,11.0,7.0,3.0,1.0,31.0,13.0,5.412,57
Bahrain Grand Prix,1,2022,Alpine,MEDIUM,ALO,2.0,91.621,Qualifying,22.900000000000002,27.66428571428571,37.142857142857146,0.0,8.0,9.0,2.0,1.0,12.0,14.0,5.412,57
Bahrain Grand Prix,1,2022,Alpine,MEDIUM,OCO,2.0,91.782,Qualifying,22.85,27.53125,36.6875,0.0,11.0,7.0,2.0,1.0,15.0,16.0,5.412,57
Bahrain Grand Prix,1,2022,Alpine,SOFT,ALO,1.0,91.621,Qualifying,23.6,28.390909090909087,32.72727272727273,0.0,8.0,9.0,1.0,4.0,1.0,11.0,5.412,57
Bahrain Grand Prix,1,2022,Alpine,SOFT,ALO,4.0,91.621,Qualifying,22.493333333333332,26.466666666666672,36.0,0.0,8.0,9.0,4.0,1.0,43.0,15.0,5.412,57
Bahrain Grand Prix,1,2022,Alpine,SOFT,OCO,1.0,91.782,Qualifying,23.500000000000004,28.264285714285712,33.714285714285715,0.0,11.0,7.0,1.0,1.0,1.0,14.0,5.412,57
Bahrain Grand Prix,1,2022,Alpine,SOFT,OCO,4.0,91.782,Qualifying,22.478571428571428,26.450000000000006,36.0,0.0,11.0,7.0,4.0,4.0,44.0,14.0,5.412,57
Bahrain Grand Prix,1,2022,Aston Martin,MEDIUM,HUL,3.0,92.777,Qualifying,22.699999999999996,26.842857142857138,36.0,0.0,17.0,17.0,3.0,1.0,38.0,7.0,5.412,57
Bahrain Grand Prix,1,2022,Aston Martin,MEDIUM,STR,3.0,93.032,Qualifying,22.699999999999996,26.78571428571428,36.142857142857146,0.0,19.0,12.0,3.0,1.0,39.0,7.0,5.412,57
Bahrain Grand Prix,1,2022,Aston Martin,SOFT,HUL,1.0,92.777,Qualifying,23.331578947368417,28.126315789473683,34.89473684210526,0.0,17.0,17.0,1.0,1.0,1.0,19.0,5.412,57
Bahrain Grand Prix,1,2022,Aston Martin,SOFT,HUL,2.0,92.777,Qualifying,22.811111111111114,27.283333333333335,36.05555555555556,0.0,17.0,17.0,2.0,1.0,20.0,18.0,5.412,57
Bahrain Grand Prix,1,2022,Aston Martin,SOFT,HUL,4.0,92.777,Qualifying,22.430769230769233,26.415384615384617,36.0,0.0,17.0,17.0,4.0,,45.0,13.0,5.412,57
Bahrain Grand Prix,1,2022,Aston Martin,SOFT,STR,1.0,93.032,Qualifying,23.37222222222222,28.15555555555555,34.72222222222222,0.0,19.0,12.0,1.0,1.0,1.0,18.0,5.412,57
Bahrain Grand Prix,1,2022,Aston Martin,SOFT,STR,2.0,93.032,Qualifying,22.805000000000003,27.3,36.05,0.0,19.0,12.0,2.0,1.0,19.0,20.0,5.412,57
Bahrain Grand Prix,1,2022,Aston Martin,SOFT,STR,4.0,93.032,Qualifying,22.408333333333335,26.41666666666667,35.916666666666664,0.0,19.0,12.0,4.0,,46.0,12.0,5.412,57
