Review ID,Hotel Name,Hotel Address,Hotel City,Hotel Zip,Hotel State,Latitude,Longitude,Review Date,Review Rating,Review Text,Review Length,Review Title,Reviewer,Reviewer State
5048,Titanic Beds Huntingdon,100 S 4th St,Huntingdon,16652,PA,40.48387,-78.01093,8/17/2015,4,Very friendly staff. Breakfast buffet included. Quiet place.,60,Quiet and nice affordable hotel.,Nelson,IL
5291,Turf Rooms,741 E Washington St,Charles Town,25414,WV,39.29304,-77.850866,8/17/2015,3,"Actually, we were relieved to find the room pretty decent considering it is only one of the 2 or 3 hotels/motels in Charlestown. Our room was in the detached block and I believe the rooms in the main block may have been better. For the one night we stayed there and went to the Casino, it was good. No complaints.... More",321,Not much to comment,Hemanth K,VA
5774,Wood Suites Oklahoma City-moore,1701 N Moore Ave,Moore,73160-3669,OK,35.351797,-97.495296,8/17/2015,5,"very nice facilities. had a bit of trouble getting wifi up and going, but the rooms are big and clean and the staff has been extremely helpful and friendly.",156,"Awesome staff, clean rooms",Lucie,TN
2451,Little Italy - Raleigh - Cary - Regency Parkway S,3100 Regency Pkwy,Cary,27511,NC,35.73348,-78.78996,8/18/2015,4,"Had a wonderful 4 days here. The front desk clerks were very helpful and pleasant. The housekeeping policy was clearly explained when we checked in, and we had no problem with that. Clean towel and sheets were always availble.The room was spacious and comfortable. Can't wait to come back",288,Very Comfortable.. Very nice staff,Ejbusch8,NY
2882,Mount Beds and Suites Boone,1745 S E Marshall St,Boone,50036,IA,42.035281,-93.876328,8/18/2015,4,Nice place and location.,24,I'd recommend this place,Tracy,OK
3027,Nights Beds Bloomington,200 E State Road 45/46 Bypass,Bloomington,47401,IN,39.18581,-86.533195,8/18/2015,3,"The Bloomington Days Inn is a reasonably priced (for the area) motel. The college town results in generally higher prices. The Days Inn was clean, ready on time and convenient to the Bloomington venus inclug the IU campus.",222,Low priced average motel,David L,MO
3034,Nights Beds Bloomington,200 E State Road 45/46 Bypass,Bloomington,47401,IN,39.18581,-86.533195,8/18/2015,4,"We were staying at another Wyndham owned chain when we were in Bloomington but recently had an issue with it so we tried the Days Inn. Although we usually shy away from motels with room exits directly outside, there was nothing wrong with our stay. Clean room, comfortable temperature, great beds, and even a breakfast that offered more than waffles... More",357,Recent stay,325Keitha,IN
4923,The Concorde Beds,44315 Gratiot Ave,Clinton Township,48036,MI,42.62301,-82.865685,8/18/2015,2,"I stayed on a Sunday night, so what I observed might not be typical of other nights. But this is a relatively large hotel that was virtually empty. There was one person working at the front desk, who certainly was helpful. He seemed to be the only employee around. The room was relatively large and clean. It has not been... More",329,Eerily empty,Casualtraveler99,TX
5125,Titanic Suites Shreveport,6715 Financial Cir,Shreveport,71129,LA,32.45013,-93.86207,8/18/2015,3,"When I travel I normally stay at Choice Hotels properties and check out the hotel before booking it. One of the things I check is if the windows open. The website for this hotel said they opened, but when we arrived I discovered they did not which was disappointing. The staff was courteous ans helpful. The room was clean and... More",334,Windows DO NOT open as advertised.,Cuzn,LA
5351,Vacation Beds Victorville,15494 Palmdale Rd,Victorville,92392,CA,34.50722,-117.32561,8/18/2015,4,"This has to be one of the best Holiday Inns we have stayed at. It has been recently remodelled so everything is brand new. The staff was extremely helpful, polite and professional. They have a very big pool out the back which was clean and we'll maintained. The one negative is that breakfast was not included in the price.",323,All brand new and modern,Louise D,IL
1573,Cathedral Columbus Worthington,7411 Vantage Dr,Columbus,43235,OH,40.1145383,-83.0154621,8/19/2015,5,"This property looks older from the outside, but has been redone throughout and its actually nicely updated. Bistro in lobby for breakfast lunch dinner and drinks. Doubles seem a smidge larger than king rooms. Right off major highways but not hearing any highway noise in rooms. Very nice chain type restaurants nearby..Bravo, JAlexander. AAA 135/night. Good stay.",363,"Older hotel, nicely updated, bistro in lobby",Patiencewonderful,OH
2780,Money Garden Miles City,1209 S Haynes Ave,Miles City,59301,MT,46.39733,-105.82263,8/19/2015,4,"The hotel is an older property, with doors opening directly outside. This is very convenient for loading your stuff into a room, though of course can be a security issue as well. It was quite full the night we were there. The wi-fi didn't work for us, though we were able to get the signal--probably just too many users. The... More",332,Pretty Good,Gaoconn,WA
3348,Paris Beds & Suites Bryant,408 W Commerce Dr,Bryant,72022,AR,34.621443,-92.501182,8/19/2015,5,I've stayed in five hotels and my in-laws over the last week and can tell you that this hotel had by far the best bed of any of them. Everything else was fine and fresh. The hotel is only about five years old. Tons of restaurants near by. One caution. Like many LaQuintas they game the pricing more than most.... More,317,Fresh and good,Jmaxwell34,TX
3891,Sand Stone Suites By Rocket Sarasota Bradenton,1020 University Pkwy,Sarasota,34234,FL,27.381832,-82.549741,8/19/2015,4,"My boyfriend and I decided to get away for a day from the hustle of our home town. We came across the Springhill Suites online for a great price. We were concern because the hotel was by the airport and we wanted to go to relax and sleep in. After making the reservation, my boyfriend contacted the hotel and requested... More",326,Staycation,Normaris R,GA
4262,Sunshine Beds & Suites Bay City,3959 Traxler Ct,Bay City,48706,MI,43.625193,-83.933687,8/19/2015,4,"My room was clean, quiet and the showhead was the best ever!!! Friendly staff with a late arrival. Breakfast was average. Location was perfect for our business trip. As this hotel is newer, was in great condition.",213,Super nice place to stay,Tacarlson,GA
5449,Village Suites Albany University Area,1379 Washington Ave,Albany,12206,NY,42.686743,-73.815101,8/19/2015,5,"I would like to take this opportunity to express my gratitude and appreciation to the staff at TPS. I have been in this hotel 20 months working on a project in Albany, NY and the staff has made my stay very comfortable and have accommodate for me and my sheltie (Shelby). The staff is wonderful, and treat every client like... More",331,Best Acommidation and Staff Ever!,Dgrover312,NC
1135,123 Garden Suites Princeton,2120 Claude Bailey Pkwy,Princeton,61356,IL,41.368016,-89.456966,8/20/2015,5,"A comfortable stay, well-stocked breakfast bar (multiple kinds of tea, fruit, protein options). All the staff were delightful - professional friendly. The room was large, scrupulously clean, in very good condition. It's quite close to I80 in western Illinois I would recommend this AmericInn to anyone who needs a comfortable motel with professional management. My ratings reflect that... More",393,Excellent value,Lfia23,IA
3014,Nights Beds & Suites Castle Rock,4691 Castleton Way,Castle Rock,80104,CO,39.408529,-104.866775,8/20/2015,4,"We were concerned as we walked in as the hallway smelled strongly of smoke. Our room however, did not smell of smoke and was rather nice. We would stay here again.",163,Worthwhile,A Traveler,AZ
3629,Radio Beds & Suites Fort Worth-west-i-30,2700 Green Oaks Rd,Fort Worth,76116,TX,32.73509,-97.43459,8/20/2015,5,"Again I we are loving Hilton over others these days Good staff. Great linens. Lot's of parking and near stores and restaurants. Breakfast buffet was ok here too. Good coffee. I am not crazy about eating where people are in their PJ'S and kids have hands in food, so not into buffets. Folks clean up then eat!",308,Very well done property,Kat5409,TX
4384,Sunshine Beds Dahlonega,835 S Chestatee St,Dahlonega,30533,GA,34.52495,-83.97584,8/20/2015,3,"We booked two rooms for a getaway with friends for a winery dinner in Dahlonega. For the price (140/night per room), we felt that the hotel was not up to Holiday Inn Express design standards and very bare bones with outdated wardrobes, drapery, and tv's.There are very few hotels in the area, and there seemed to be several wedding... More",339,Average room overlooking gas station,Atlpch,GA
4881,The Beds On Negley,703 S Negley Ave,Pittsburgh,15232,PA,40.453283,-79.931668,8/20/2015,5,"We just loved the Inn on Negley! We stayed for one night during a road trip from Buffalo. I wish we could have stayed longer. We had the Afternoon Tea upon arrival - it was phenomenal! The chef at the Inn is extremely talented everything for the tea was delicious (especially the scones), as was breakfast the next morning. The... More",335,A Beautiful Oasis in a Great City,Jreese31,NY
5170,TraveGarden Shakopee,1251 E 1st Ave,Shakopee,55379,MN,44.80142,-93.50884,8/20/2015,1,"Requested a refund due to bad online reviews(dirty/bed bugs), manager refused and hung up on me on the phone. Called corporate office and have never received a call back.",170,Poor customer service,262Lacig,NV
1162,123 Garden Suites Princeton,2120 Claude Bailey Pkwy,Princeton,61356,IL,41.368016,-89.456966,8/21/2015,5,We were there for a wedding and the staff was very accommodating. Other members of our family also stayed and the staff was very friendly and helpful even though there were 3 other wedding parties staying there.,211,Exceptional,Roberthj606,IA
1721,Country Beds and Suites Corbin,1888 Cumberland Falls Hwy,Corbin,40701,KY,36.920051,-84.127582,8/21/2015,3,"The staff was wonderful, full of information about the area and very nice. The room was OK, the refrigerator didn't work and the bathroom needed a good cleaning. The laundry room also needed to be cleaned and vented, clothes were left damp and smelt moldy.",256,Great staff,A Traveler,OH
1733,Country Beds and Suites Corbin,1888 Cumberland Falls Hwy,Corbin,40701,KY,36.920051,-84.127582,8/21/2015,4,Overall stay was fine. A/C unit was too noisy in first room so we asked for and received another.Room and beds were clean.,122,Dissapointing,Gregory,OH
1923,Flower Beds Suites Spearfish,2720 1st Ave,Spearfish,57783,SD,44.48047,-103.81403,8/21/2015,3,"This hotel is older, but has nice, clean rooms. Front desk clerks were friendly for the most part. We had an emergency situation with our daughter and needed directions to the hospital. The woman at the front desk was on the phone with what sounded like a manager (going over schedules). She seemed annoyed that she needed to stop to... More",341,"Older, but nice",Laura Z,NE
2829,Mount Beds & Suites Griffin,2007 N Expy,Griffin,30223,GA,33.28714,-84.29196,8/21/2015,5,"The exterior pictures make it look like an older hotel that is perhaps run down. The actual condition is much better as it has been kept up and was very nice. It is a small hotel but had good size, recently remodeled, clean rooms. The staff at the desk were really nice and the breakfast was good. I will definitely stay there again when I am back in the area.",360,Very pleased,Jeff,TX
4055,Sea Rooms,417 Main St,Ogunquit,3907,ME,43.25568,-70.59961,8/21/2015,3,"The place was very clean, and shower worked great, Continental breakfast included. I felt the price was a little high. Friendly staff, overall a nice visit. On the main road with easy access to everywhere. However not near the ocean.",233,"SHOULD BE SEE ROAD, NO SEA TO BE SEEN",Jerry D,MA
5288,Turf Rooms,741 E Washington St,Charles Town,25414,WV,39.29304,-77.850866,8/21/2015,1,Very rude front desk. Never mentioned they charge for people. They only asked how many beds. Once we check in they charged us for extra people. 4 for 2 queens. Rooms smell moldy. Extremely Small bathroom. Sink in living area. Uncomfortable beds. Dirty towels. Rude front desk employees. Spend a few extra and stay elsewhere! Not worth it.,338,Misinformed,Mark A,VA
5349,Vacation Beds Victorville,15494 Palmdale Rd,Victorville,92392,CA,34.50722,-117.32561,8/21/2015,4,"Our trip ended us unexpectedly in Victorville for the night. After looking at tripadvisor, we decided to give this Holiday Inn a try and I'm glad we did. This property used to be a lower end hotel,something like a motel 6, but has been completely renovated and according to the staff has been open just a few months. As you... More",331,Victorville surprise,Utahtraveldude,CA
1349,Blue Roof Beds Cedar Rapids,3243 S Ridge Dr S W,Cedar Rapids,52404-5426,IA,41.946156,-91.67239,8/22/2015,2,When I arrived they didn't have my hotel reservation the front desk receptionist did a good job finding my reservation the website did offer breakfast the only thing was toast or bagel and they ran out was doing construction work there signs saying be careful overall it was a clean room and good help,301,Ok place,Michael,IA
1368,Budget Host Beds,895 Highway 10 E,Detroit Lakes,56501,MN,46.82358,-95.85734,8/22/2015,1,"This room was the most disgusting thing I've ever laid my eyes on. We paid 150 to set our bags in while we attended a wedding. We tried getting our money back, if not all at least a break. The lady at the front desk was rude and said there wasn't anything she could do about it. We ended up... More",298,Horrible stay,Dannielle W,CO
1847,Flower Beds Saginaw,5200 Fashion Square Blvd,Saginaw,48604,MI,43.48418,-83.96907,8/22/2015,4,fast in and out one night. Wished the breakfast had offered more!,65,Visit to Family,Jeannette,VA
2257,House Beds Billings,956 S 25th St W,Billings,59102-7471,MT,45.7522,-108.58104,8/22/2015,3,"I have stayed here several times with my dog. Usually, we have a very comfortable stay, find the people friendly, and enjoy the breakfast. The main reason I always stay here, despite the high prices (sometimes more than I've paid for a 4.5-star hotel in Soho, though it is nothing fancy!), is that the surrounding area is a paradise for... More",344,"Usually great, occasionally horrible",Andreamavi,NY
3001,Nights Beds & Suites Castle Rock,4691 Castleton Way,Castle Rock,80104,CO,39.408529,-104.866775,8/22/2015,4,"Easily accessible location. Quiet and safe. Currently some road construction in the area, but not really a problem.",115,Skip it if you can,A Traveler,TX
1417,Butter Beds,460 Main St,Walden,80480,CO,40.730393,-106.282208,8/23/2015,4,"Walked into a room after leaving camp a day early due to cold. Enjoyed cleaning up in the tub and shower. Really enjoyed sitting in the large common room and on the balcony overlooking the road. The rooms are quiet and clean with fun Western-Victorian decor with beautiful wood. Internet was spotty in our room, but solid in the sitting... More",344,Nice and solid,Krystinka,AZ
2296,Janmere Rooms,52 Ashworth Ave,Hampton,3842,NH,42.91046,-70.81342,8/23/2015,5,"We had a wonderful time. We have always stayed elsewhere but we were recommended to the Janmere we are glad we were. We booked last minute 3 hrs prior, we got there read the rules posted, the manager was very pleasant but straight forward. When we got to our room our door didn't open and we asked for... More",309,Anniversary,Kristine P,MA
2467,Little Italy - Raleigh - Cary - Regency Parkway S,3100 Regency Pkwy,Cary,27511,NC,35.73348,-78.78996,8/23/2015,5,Room was comfortable. Staff is excellent in all regards.,56,Good reat,Ray,TN
2641,Maxi 8 Bradenton Sarasota Area,6516 14th St W,Bradenton,34207,FL,27.424069,-82.575539,8/23/2015,1,"This hotel needs serious upgrade. The smoke alarm was beeping when they came to fix it they just removed it... was not hot wired, which it should be. Also there were only one light bulb where there should be two and the light in the bathroom was not working they never came to fix it which they assured me that they would. We booked 3 nights in this hotel and when they refused to fix the shower we left and didn't stay the third night. We went to go swimming in the pool and it had bugs and stuff floating on the top. They said that it was a non smoking room and it smelled like smoke. I went to buy room deodorizer and would spray, but when we would return to the room it would smell like smoke again.",703,The hotel was a mess. Dirty and dingy,Ann,OH
2699,Maxi 8 Fort Collins,409 Centro Way,Fort Collins,80524,CO,40.5833,-105.00756,8/23/2015,4,"Hotel staff was very attentive and pleasant, although, the front desk was not staffed unless called with the buzzer. The morning breakfast was very good. The staff seemed to do a good job of keeping the facility clean, but some of the hotel guests dumped their trash and dirty towels outside of room doors for pickup and vomit was present in the stairwell and outside the back door. The AC was difficult to moderate and would shut down due to energy saving measures when someone was not in the room. This caused the room to always take a period of time to get comfortable again. The entrance to and from the main road in front was not always easy.",647,Nice hotel near the Interstate,Jim,IA
3023,Nights Beds Bloomington,200 E State Road 45/46 Bypass,Bloomington,47401,IN,39.18581,-86.533195,8/23/2015,1,We had a problem with our reservation. Josh at the front desk was very unprofessional and the general manager would not come out of the office and speak to us. I would never return or recommend this place! We will never stay at any Days Inn again!,247,Never Stay at this Hotel - Staff very unprofessional,Debg467,MA
3656,Radio Beds & Suites Fort Worth-west-i-30,2700 Green Oaks Rd,Fort Worth,76116,TX,32.73509,-97.43459,8/23/2015,5,"I want to call out two employees, Dwight and Merci, whom made me feel great everyday with their smiles, their acumen for hospitality and infectious positive attitudes. I had a grueling trade show schedule all week and they made life a little easier day and night.",263,Week stay was excellent,Frequent T,TX
3685,Radio Beds & Suites Fort Worth-west-i-30,2700 Green Oaks Rd,Fort Worth,76116,TX,32.73509,-97.43459,8/23/2015,5,"This hotel is clean, up-to-date, and generally a good place to stay. The room was nicely appointed and very quiet and comfortable. My only real fault was the complementary internet access was terrible. Think dial-up in the 90s and you'll get the idea. You did have the option to upgrade, but it was fairly expensive, and I did not think... More",344,"Great Hotel, except for the free internet",Rob W,PA
4057,Sea Rooms,417 Main St,Ogunquit,3907,ME,43.25568,-70.59961,8/23/2015,3,Woman behind front desk had same demeanor as a crotchedy aunt who is hosting you reluctantly. No smile. No welcome to our hotel. My routine questions about whether the room we were assigned was our only option was responded to as if I was ungrateful about getting a room. Place is somewhat run down. Carpet runners outside of doors were... More,344,Felt mis-led by TrIpAdvisor on this one. . .,Beepbeepboop,NH
4072,Sea Rooms,417 Main St,Ogunquit,3907,ME,43.25568,-70.59961,8/23/2015,5,"My family and I stayed here for a week in the house located on the property. It's a great place. The house has 4 bedrooms with lots of space and a screened in porch area. The pool was amazing. The water was the perfect temperature, as was the hot tub. The continental breakfast was nice with bread, bagels, danishes, juice,... More",331,Nice Laid Back Motel Very Close to Downtown,Greg P,MA
1302,Blue Jay Rooms,186 Ashworth Ave,Hampton,3842,NH,42.902237,-70.81505,8/24/2015,5,"Mary and Rose are so sweet! The whole family had a fantastic visit. The kids said we could live here forever. Staying here was like staying with your favorite out of town relatives. It was clean, homey and comfortable. Our studio even had a blender! We plan to come back for a longer visit next year.",300,Home Away From Home,Bethany S,CT
1321,Blue Roof Beds Cedar Rapids,3243 S Ridge Dr S W,Cedar Rapids,52404-5426,IA,41.946156,-91.67239,8/24/2015,1,Checked in....crickets (both live n dead) in tub n throughout the room. Security door locks to hallway broken...anyone could get in.,132,NEVER stay here,Dave,IA
1343,Blue Roof Beds Cedar Rapids,3243 S Ridge Dr S W,Cedar Rapids,52404-5426,IA,41.946156,-91.67239,8/24/2015,2,Nice and comfortable room but rest of facility in dire need of improvements.,76,Great Staff,A Traveler,SC
1419,Butter Beds,460 Main St,Walden,80480,CO,40.730393,-106.282208,8/24/2015,5,"Antlers Inn is located on the Main Street of Walden, CO. Although the town has seen its glory days possibly years ago, the Inn is a beautiful reminder of days past. The room was very nice and was clean with a refrigerator, microwave and TV. The rooms are located on the second floor with many steps up the two staircases... More",328,Main Street as it once was,Wildlime92,FL
2049,Garden Terrace Beds,15902 S Western Ave,Gardena,90247,CA,33.886224,-118.309143,8/24/2015,2,"I would not recommend this hotel, I paid 152 a night and let me say my stay was okay was not what I had expected. The room had a bad odor and it did not seemed to be clean enough for my taste. The sheets were stained yellow and the bathroom shampoo and conditioner smelled bad, good thing I always carry my own. Seemed as if its remodeled but I think if I ask for a non smoking room they should put sheets with holes in them after being in a room that was for people who smoke. Dont think I would stay here again. I just wanted something close and not too expensive and turned out to be the same.",596,Not very nice hotel for the price.,Janet,CA
2972,Nights Beds & Suites Castle Rock,4691 Castleton Way,Castle Rock,80104,CO,39.408529,-104.866775,8/24/2015,2,"Stain on sheets, smell of smoke made us sick..........breakfast was really sad, one guest took more then half of what was offered, had to get kids something else.",162,Room for football tournament,Lorrie,CO
3611,Radio Beds & Suites Fort Worth-west-i-30,2700 Green Oaks Rd,Fort Worth,76116,TX,32.73509,-97.43459,8/24/2015,4,I have stayed in this hotel twice this year and even was right near the front entrance once and didn't hear a thing. Last time I was on the 4th floor and only say people on the floor getting off the elevator with me. Based on the parking they were full most nights. It was well worth it. Rooms were... More,306,Nice and Quiet,Flyre,TX
3861,Rideway Beds,1005 Belmont St,Brockton,2301,MA,42.063783,-71.057816,8/24/2015,1,There is NO pool. There is low income housing on the second floor. The smell made us physically ill. Always trusted chain hotels and have NEVER experienced anything like this before. There was something all over the curtains and the bed spread. We asked for our money back and was left to find a room in an area with none... More,329,DO NOT STAY HERE !!,Bobbihf,NY
4466,Sunshine Beds Hotel & Suites Chicago-deerfield/lincolnshire,2600 Lake Cook Rd,Deerfield,60015,IL,42.1531,-87.8897,8/24/2015,5,I was looking for a hotel for myself and my girlfriend. Michael Bowles and his staff went above and beyond to service our needs. From the prompt room cleanup to the late checkout everything was Aces. Gary took the reservation a bit short notice and accomodated us. Next time I stay at a hotel im definately picking this branch. Stay... More,340,"Great stay, Great service",Kostya R,IL
4927,The Concorde Beds,44315 Gratiot Ave,Clinton Township,48036,MI,42.62301,-82.865685,8/24/2015,2,"Upon checking in on a Saturday night,went to room assigned and was grossed out by what was supposed to ge a clean room. Went back to front desk , refused that room, nxt room the air conditioning wasnt working, next room looked like it hadnt been rented in a year and the last room we looked at was just bad.... More",315,Check room before accepting,Laura H,TX
5308,Twins of Woodstock,73 Tinker St,Woodstock,12498,NY,42.04035,-74.12098,8/24/2015,4,This BB is in a great location within walking distance to everything in the village of Woodstock. The facility is spotlessly clean and comfortable. The staff is friendly and helpful. The continental breakfast featured a variety of fresh fruits Highly recommended.,263,Great and in a very good location,Justmovin,PA
5768,Wood Suites Oklahoma City-moore,1701 N Moore Ave,Moore,73160-3669,OK,35.351797,-97.495296,8/24/2015,5,"The hotel was clean and quiet. With a full kitchen, cable, shower with excellent water pressure, and gym I found myself as comfortable as I am at home.",151,Great Staff Members And Great Location,Rafa L,AZ
2870,Mount Beds and Suites Boone,1745 S E Marshall St,Boone,50036,IA,42.035281,-93.876328,8/25/2015,3,The room smelt bad. Dirty towel hanging on bathroom door. Staff ate breakfast with the guests.,94,Close to where we needed to be,A Traveler,OK
4069,Sea Rooms,417 Main St,Ogunquit,3907,ME,43.25568,-70.59961,8/25/2015,4,"Very nice hotel, clean and well situated. We could downtown or to beach only took 15 minutes. Pool is heated and clean. The hotess wass very nice looked at one room did not like where it was and she showed us another one wish we perferrred. The breakfast is very good and had good choice. I would recommend this hotel.... More",326,Nice hotel,Louise L,NY
5031,Titanic Beds Huntingdon,100 S 4th St,Huntingdon,16652,PA,40.48387,-78.01093,8/25/2015,3,The rooms were clean and comfortable but nothing particularly special. Near the railroad tracks which you will hear. The hotel is well situated near the Huntingdon downtown and is close to Juniata College. We were there for the Juniata new student orientation.,260,Clean and comfortable but bring your earplugs!,Mommyoragami,NY
1138,123 Garden Suites Princeton,2120 Claude Bailey Pkwy,Princeton,61356,IL,41.368016,-89.456966,8/26/2015,5,"Clean, comfortable and very affordable. Right of the freeway. My family and I had been driving for hours and found this place on trip advisor. Definitely would stay here again. We stayed at a nasty Super 8 the night before for the same price..",243,Perfect place!,Tricycle25,PA
1361,Blue Roof Beds Cedar Rapids,3243 S Ridge Dr S W,Cedar Rapids,52404-5426,IA,41.946156,-91.67239,8/26/2015,4,"Rooms nice and clean,Second room had crickets coming out air condition,when turned,had to kill bugs in 311but other than that decent.",133,BEY,A Traveler,IA
2476,Little Italy Northwest Harbison,1170 Kinley Rd,Irmo,29063-9633,SC,34.09128,-81.16052,8/26/2015,4,Great location...HUGE ROOMS...Great price. laundry room on multiple floors so you don't have to lug stuff to the 1st floor then back to your room. There are carts available if you plan on staying awhile and have tons of stuff in you vehicle. Cracker Barrel literally next door (walking distance even for those whom consider walking to the bathroom cardio).... More,364,I thought the location was 1 or 2 years old,Evette5683,FL
3118,Nights Beds Fort Wayne,1161 W Washington Center Rd,Fort Wayne,46825,IN,41.13243,-85.15651,8/26/2015,3,Hotel was very close to the highway with noise and air conditioning not the greatest in the world.,98,DAYS INN,Michaelwr3933Dn,IN
3141,Nights Beds Fort Wayne,1161 W Washington Center Rd,Fort Wayne,46825,IN,41.13243,-85.15651,8/26/2015,4,Everything was just fine. The room was clean. The staff helpful. Even though we were next to a highway it was so quiet in the room I forgot the highway was out there.,166,"OK, but...",Brenda,IN
3733,Radio Beds Dublin,4420 Cleburne Blvd,Dublin,24084,VA,37.07256,-80.69685,8/26/2015,4,"Pleasantly surprised. Loved having a fridge and the coffee in the room was great! Flavored creamers:) Bathroom amenities were really nice too. The breakfast was really good. And there was nice hot coffee in the lobby, but once there were no cups. My only complaint was the way the curtains were set up. It took three nights of bright parking lot lights in our faces to figure out that there were shades way in behind that would block the light. The curtains needed instructions!",478,Great stay,Karen,NC
4755,SuperWest Hartford Hotel & Suites,185 Brainard Rd,Hartford,6114,CT,41.734582,-72.65952,8/26/2015,4,All hotel staff I encountered were very friendly and helpful. Breakfast was very good with differing menu each day with all items well stocked.,143,Nice hotel recently remodeled,Hospital Travel,MA
5044,Titanic Beds Huntingdon,100 S 4th St,Huntingdon,16652,PA,40.48387,-78.01093,8/26/2015,4,Stayed here one night while boating for the weekend on Raystown Lake. I knew about the train before booking here and sure enough our room was the last one on the end by the train track. The trains run all night and they do blow the whistles each time. The beds and pillows are comfortable and the rooms are very... More,319,Good for a night's stay,Kiwizoe,PA
5058,Titanic Beds Huntingdon,100 S 4th St,Huntingdon,16652,PA,40.48387,-78.01093,8/26/2015,5,"It was great, the room was very comfortable, I loved the convenience of a Keurig coffee maker instead of a small regular coffee maker. I had to leave very early in the morning to catch a ride to me interim destination and they were great about letting me leave my car in the lot. Both desk clerks were efficient and friendly, the room was very clean.",350,Great place to stay in Huntingdon,Anne,PA
1225,Blondy Vandalia,2707 Veterans Ave,Vandalia,62471,PA,38.97034343,-89.12880845,8/27/2015,2,"My husband works out of town every summer, so I called to get prices for hotels. When I called the Ramada in Vandalia (he has stayed there before and likes the rooms) they gave me a price of 54.50 per night, because he was going to be staying for 5 weeks. I made the reservation and confirmed the price, but... More",315,Changed Price!!!,Jedokids7,WI
1245,Blondy Vandalia,2707 Veterans Ave,Vandalia,62471,PA,38.97034343,-89.12880845,8/27/2015,3,"While I was happy to find a place late in the day in mid-town and the rate was reasonable, I did not find the room as clean as I wished it to be. My room was in the building in back of the main and did not feel safe there.. When I got to the motel after dinner, i quickly... More",279,Review of my stay at Ramada in Denver CO,Dolores C,IN
2439,Little Italy - Raleigh - Cary - Regency Parkway S,3100 Regency Pkwy,Cary,27511,NC,35.73348,-78.78996,8/27/2015,3,"The room was clean and the staff friendly enough, but the very thin walls made for a sleepless night. bad enough that our neighbors decided max volume on the TV was a good idea at midnight (had to call the front desk) but they also had a small baby that woke up crying several times during the night and it... More",314,Noisy Neighbors,Ramblin66,NY
3880,Sand Stone Suites By Rocket Sarasota Bradenton,1020 University Pkwy,Sarasota,34234,FL,27.381832,-82.549741,8/27/2015,3,Didn't arrive until 10:30 p.m. Front desk clerk was really nice and I went to my room. It was really warm inside as the thermostat said 75 so I turned down the a.c. it took about an hour for the room to cool down so I unpacked and worked a while. When getting ready for bed I went to use... More,295,Decent hotel but there were issues,Steve K,GA
4463,Sunshine Beds Hotel & Suites Chicago-deerfield/lincolnshire,2600 Lake Cook Rd,Deerfield,60015,IL,42.1531,-87.8897,8/27/2015,4,"My daughter and I stayed here for 4 days as we were to attend her husband's graduation into the Navy. The hotel wasn't far from where to had to go. I believe they had renovated it like about a year or 2 ago. Indoor pool and hot tub, very nice and a nice gym. The place was nice and clean... More",295,Nice Place,Kittytoby,NH
5176,TraveGarden Shakopee,1251 E 1st Ave,Shakopee,55379,MN,44.80142,-93.50884,8/27/2015,2,the staff were nice and friendly but the property is old and not very well maintained. the toilet paper holder had sh-t caked on it and there was some light brown stuff splashed on the wall behind the towel bar. the in room safe was broken. the door security latch was broken. there was no TV remote control....,311,unhappy camper,Kathleen D,MN
1278,Blondy Vandalia,2707 Veterans Ave,Vandalia,62471,PA,38.97034343,-89.12880845,8/28/2015,5,Was there for a wedding. Very pleased with whole process of checking in and out. Room clean. Hotel freshly painted and clean. Centrally located and easily accessible.,166,great stay,Sheila,WI
2294,Janmere Rooms,52 Ashworth Ave,Hampton,3842,NH,42.91046,-70.81342,8/28/2015,5,"I've stayed here for many years, and would not think of staying elsewhere. The management folks are so friendly, the rooms are very clean, and there are security people on duty at night. The grounds and pool are kept immaculate. The central location is fabulous and once I get there I don't need to use my car all week. I... More",329,Simply The BEST!,Dale M,VA
2772,Money Garden Miles City,1209 S Haynes Ave,Miles City,59301,MT,46.39733,-105.82263,8/28/2015,4,"Decent hotel. It is very basic, but clean and a great price. Perfect if you just need a place to crash for the night. It is right off the interstate. The wifi worked well as did the air conditioning unit.",204,Decent hotel,Priestlakepie,WA
3627,Radio Beds & Suites Fort Worth-west-i-30,2700 Green Oaks Rd,Fort Worth,76116,TX,32.73509,-97.43459,8/28/2015,4,"We liked everything about this hotel except the bed. It was the hardest, most uncomfortable bed we have ever slept on and in fact, I did not sleep much at all. The hotel is in a good location for our Ft. Worth museum visits. It is very clean and well decorated, breakfasts were good with a nice variety of food... More",318,"Nice hotel, but...",Richard C,CA
3689,Radio Beds & Suites Fort Worth-west-i-30,2700 Green Oaks Rd,Fort Worth,76116,TX,32.73509,-97.43459,8/28/2015,5,"Up from Austin to visit Ft. Worth's cultural district, we selected this hotel because of access (IH 30) and location - close enough to the cultural district, TCU, and even downtown -- with the bonus of a shopping mall located across the highway. The staff, room, breakfast, and WIFI were great. I would definitely recommend.",324,Great location near the Cultural District,Pb H,AL
