review_id,hotel_id,review_date,name,review
464818172,VCBCX1,3/5/2017,Vancouver X Inn,I'm a local but have been at many conventions here and have stayed on other occasions. Service is first class and staff have a can do attitude- highly recommended for large groups or just on your own or couples
576531930,VCBCX1,4/29/2018,Vancouver X Inn,"right next door to Metrotown mall - very hardworking staff who make you feel welcome. good cappuccino! reasonable breakfast. good quality fish on menu. fast, reliable internet. only 30 minutes from the airport"
161292423,VCBCX1,5/15/2013,Vancouver X Inn,"extremely substandard beds and pillows, super  stinky lobby no free wi fi expensive for everything at hotel........................... I would never stay here again the location was very close to the mall"
354482480,VCBCX1,3/10/2016,Vancouver X Inn,Very nice overall but not the greatest location.  We would recommend to others that need to be in that general area but would probably not stay here again unless we needed to be in that particular place.
532894759,VCBCX1,10/14/2017,Vancouver X Inn,XT Diamond Member here. To travellers reading this: the only reason why I would write that in the first line is because these reviews wouldn&#39;t be read by the hotel otherwise.
358768008,VCBCX1,3/26/2016,Vancouver X Inn,"This location is great for shopping and is only a few minute walk from the sky train station. The staff are friendly and the rooms are clean. The hotel is set up weird and it hard to find the small outdoor pool. There is a great Asian style mall/food court attached to the hotel and all though this is convenient, it also brings the smell into the whole hotel.  Better prices that downtown Vancouver and a 15-20 min sky train ride that cost about $3 will get you into the heart of downtown. "
181438500,VCBCX1,10/17/2013,Vancouver X Inn,"Hotel was good and a hop away from shopping the Metro mall but room service is not 24 hrs. When I am out and about it would be nice to have a list of pizza or pasta places that deliver to the hotel especially if I drove by one on the way down. I guess I shouldn't assume that the hotel would know better than what I have saw. Next time I'll do more research as who offers those midnight snack. Could of been worse I'm sure I saved a few midnight calories, lol."
184982516,VCBCX1,11/17/2013,Vancouver X Inn,Just completed 3 night stay.  Great accommodation very close to Skytrain and the access to downtown that it provides.  Great service in the Restaurant and Bar.  Special mention to Jonathan made the last night very entertaining.  Retail mall just across the street make it a great location.
447982843,VCBCX1,12/30/2016,Vancouver X Inn,"Although it was only for one night, our stay was a pleasant one. Wish I stayed longer as I heard there was a casino just minutes away and a huge mall which we did go to. Plus there was a Chinese shopping mall next door. Walked through it and wish I walked around more but time was limited."
347043822,VCBCX1,2/11/2016,Vancouver X Inn,Very close to skytrain Doesn't include a bottle of water Bathroom doors open outwards like a closet Higher up is better to not hear the skytrain Use the XTHonors phone app (makes it easier) Internet is only 1MB throughput unless you pay for premium Shopping mall is very close by (for anything forgotten at home) Starbucks is 1 block away.
345710266,VCBCX1,2/7/2016,Vancouver X Inn,I have stayed at the XT Vancouver Metrotown several times over the past 10 years for both business and pleasure.    My wife and I stayed again this past weekend and it was just as good as always.   I've stayed in hotels in many spots around the world and have found no better staff than at the XT Vancouver Metrotown.  Everyone is friendly and very attentive.  They make eye contact and make you feel welcome.  We had a one bedroom suite that was excellent.  The breakfast buffet was excellent and reasonably priced.  This is a great hotel on all fronts.
275662764,VCBCX1,5/29/2015,Vancouver X Inn,This hotel is a great choice for anyone wanting easy access to downtown Vancouver but without downtown prices.  It's a easy drive or cab in to downtown Vancouver or Skytrain transit is a block away.   The hotel was clean and quiet --it's also across the street from Metrotown Shopping Mall (including grocery stores) for ease of picking up anything you might need while travelling.
251695863,VCBCX1,1/29/2015,Vancouver X Inn,"The room is clean, quite large and the personnel is always at your disposal, particularly at reception area. The restaurant is not a great quality, the service is long and not at level of the brand, the dishes that I tried was not particular taste nor really inviting while the wine was nice. If you wish to eat better than go downtown it is to be preferred."
459902565,VCBCX1,2/14/2017,Vancouver X Inn,"Very happy with staff and overall quality of the stay.  Very clean and great location for travelling through out the city.  Shuttle service and ( Joe) makes it easy for travellers who are unfamiliar with the area.   The lounge is a great place to relax after a work day or a great place for a social gathering.  Would definitely recommend this  hotel to family, singles and all business travellers.   The Sky train and Metro Mall are all   within walking distance so there is always something to do."
185262538,VCBCX1,11/19/2013,Vancouver X Inn,My favourite place to stay when in town on business. The staff treats you like a valued customer.  Service is excellent and rooms are beautiful. Parking garage is a bit dicey but not enough of an issue to make me stay somewhere else! Great breakfast buffet and the bar is a nice place to chill with a drink after work.
349028967,VCBCX1,2/18/2016,Vancouver X Inn,"Good, standard XT. Nice location to Metrotown and Skytrain, super easy to zip into downtown Vancouver. Self-park underground was reasonable at $21 but the $50 per night pet fee I thought was completely ridiculous. Bland lounge, bland food but there are tons of dining options within a block or two. Again, without the pet fee you can't beat the location for a shopping trip."
304726510,VCBCX1,8/29/2015,Vancouver X Inn,"Stayed here one night just passing through.  Staff was friendly and helpful.  The breakfast was great, which included menu items or a buffet.  Buffet was well stocked, hot and cold, fresh fruit and pastries.  You could eat outside on the balcony or in the main room.  Location was nice to walk to little shops or to have a drink."
222805777,VCBCX1,8/18/2014,Vancouver X Inn,It is a relatively new facility. The room was well appointed and clean. The staff were friendly and helpful. We arrived late and left early so we were not able to experience any the amenities. I would stay in this facility again.
585660223,VCBCX1,6/6/2018,Vancouver X Inn,"I would not recommend this hotel for a pleasure trip. Staff was not very friendly and the hotel caters to business trips. The restaurant on site was good but very expensive. Construction and bad city views of Vancouver. There wasnâ€™t much to do close by and not many restaurants. Fortunately for us, this was just a stay over until our flights the next morning. Not a good hotel."
629273168,VCBCX1,10/28/2018,Vancouver X Inn,I stayed at this hotel for an event that was hosted there. Staff were always friendly and helpful. Complimentary WiFi was amazing. Very close to major shopping centre and train station. I was with a small group and we did a tour of the Rockies following our stay here and XT stored our excess luggage for a week following checkout without any problems. The collection process was so easy and the valets were very helpful in packing our car up again for us! 
590742986,VCBCX1,6/25/2018,Vancouver X Inn,"Rooms were clean, the food was great and the staff was awesome !! The location was close to some very good restaurants and the Metroline was within walking distance. The mall was close to the hotel and it was just a good stay. "
164417717,VCBCX1,6/18/2013,Vancouver X Inn,"I stayed here for one night at the tail end of a long business trip.  Staff was friendly and helpful.  I got an upgrade to a suite which was in good condition and I liked the decor - light and airy.  The executive lounge was the best out of the one's I stayed at on this work run though it still doesn't even come close to comparing to the XT in Bangkok.  They have a nice balcony area with a single lane lap pool which was great for a cool morning swim as it was heated.  The gym is pretty dark and small.  Is it the best XT, no.  Is it the worst, far from it though the price seems steep (though all hotels in Canada seem expensive for what they are)."
586921106,VCBCX1,6/12/2018,Vancouver X Inn,"The hotel isn't bad, nice location. Staff is nice but the rooms feel like they're missing something. It's the same story with the breakfast buffet and the pool, almost made it but just missed. They charge gold members for hot breakfast and the pool is a joke, I don't even know why they built it. Parking is $16 a day in a somewhat confusing garage. On the plus side the lounge is a nice place to relax, have a drink and watch the game. Will probably stay again because the number of XT properties within the area and affordability is limited."
322008857,VCBCX1,10/26/2015,Vancouver X Inn,"Fine hotel, bit of a way into the city, but easy 20 min drive and public transport available just outside the door.Received upgrade to a suite as HHonors member, and also access to Executive Lounge. Lounge is nothing special but access appreciated. Evening snacks, 2 warm and also salad items and filled rolls. Free soft drinks and Honor bar for alcohol. Staff attentive."
284535449,VCBCX1,6/30/2015,Vancouver X Inn,"Charming staff, comfortable rooms. Very clean, modern, and cozy. The location by the park and close to the Skytrain makes this place a &quot;must stay&quot;. We met friends there and everyone agree this was a great value."
374722944,VCBCX1,5/19/2016,Vancouver X Inn,"Enjoyed our stay! Exit cruise ship Coral Princess, we ventured off from Downtown Waterfront, Vancouver, walked with our bags to board the SkyTrain where we met family members from Seattle, WA to Metrotown XT which for us was within walking distance from SkyTrain."
505995315,VCBCX1,7/26/2017,Vancouver X Inn,"This hotel offered modern rooms that were spacious, clean and comfortable for our family of 4. Staff was the best part. They were friendly and helpful often going above and beyond the level of service you would expect. Continental Breakfast was included and for a very small amount, you could upgrade to an awesome hot breakfast. Lots to choose from and full service dining room. Highly recommend this hotel. "
546709746,VCBCX1,12/11/2017,Vancouver X Inn,If your looking for a room to just stay at and do your own thing out and not spend your whole time in the room this would be it. Although I think they charge way too much for a motel size room and the quality is not something I would see in a XT property Iâ€™ve seen and stayed at many XTâ€™s and not once have I seen it this crappy!
371725306,VCBCX1,5/10/2016,Vancouver X Inn,Loved our stay here.  The hotel is beautiful.  We had a one bedroom suite on the 15th floor and the views were incredible.  The bed was extremely comfortable-loved the feel of the bedding.  Definitely plan to stay here next time I'm in Vancouver!
492355624,VCBCX1,6/11/2017,Vancouver X Inn,"My reservation was for an upper floor King Suite. I was placed on the 11th floor of the 18 floor hotel and advised that all upper floor rooms were taken. After gathering the luggage cart and my luggage in front of the bellman, he followed me to the elevator and then asked if I needed assistance???  I arrived in my room to find the soiled bathroom. I called the front desk and informed them of the bathroom condition and requested to be relocated. I returned to the front desk and spoke with the manager who acknowledged the room's condition and offered me a choice of a room on the 16th or 18th floor. I was obviously struck by the new found upper floor room availability??? Bottom line, the weekday staff was considerably more professional and supportive and this hotel is in desperate need of maintenance, upgrades, replacement of furnishings, and staff training."
178555773,VCBCX1,9/25/2013,Vancouver X Inn,"A last minute trip to Vancouver left us with only a few reasonably priced business hotels.  This XT is clean, safe, affordable with a charming staff.  There is a huge mall across the street with many shops and a few decent restaurants.  But...there are no really good places to eat in the hotel or anywhere within walking distance.  You are in the suburbs for sure at this hotel.  So, if you want a decent place to meet for dinner you will need to take the 20 minute drive into downtown Vancouver.  If your work is on the east side of Vancouver or in Burnaby then it is hard to beat the convenience of this property.  All in...not too bad."
167595486,VCBCX1,7/14/2013,Vancouver X Inn,"Excellent hotel. Good location on outskirts of Vancouver. Good access to downtown Vancouver and nearby sites. Friendly, competent professional staff. Enjoyed our stay immensely. Would return in the future for business or pleasure."
274303441,VCBCX1,5/24/2015,Vancouver X Inn,"I stayed at this hotel last week, as I went to an event at the Vancouver Convention Center. First, this hotel is in Burbany, 30 minutes from my event by car. There is plenty of option to get to Vancouver, including a convenient train.The hotel is in the middle of a Chinatown, with lots of signs and stores in Chinese.The room itself is good, like you would expect of a XT hotel.Overall, good experience"
218329753,VCBCX1,7/29/2014,Vancouver X Inn,"My husband and I had never travelled to Vancouver and did not completely understand how far away this hotel would be from Downtown Vancouver.  This hotel is old and needs some updating but our room was decent and clean. The staff members were very helpful and friendly.  They explained how we could get around Vancouver using the city transit system. What a fun experience - we went on the metro rail system, the sea bus and city bus. The hotel is located within a few blocks of the second largest mall in Canada and it was huge. Overall we had a good experience."
404256424,VCBCX1,8/11/2016,Vancouver X Inn,The hotel is actually in the city of Burnaby which is east of Vancouver.  The area itself is nice enough and all the buildings seem modern.  It's close to a couple of parks including Central Park. Metrotown Mall and the train station is about a 5 to 7 min. walk.  There are some restaurants in the area that are walking distance.  The hotel is right next to Crystal Mall and there's an Asian food court that's connected to the lobby via the 2nd floor.  The train ride to downtown Vancouver is about 20 min. The service from my experience was good.  The room was clean and spacious.  I would stay here again.
312881825,VCBCX1,9/22/2015,Vancouver X Inn,"The hotel is convenient for the sky train (about 5 minutes walk) but if you are doing all the tourist stuff then down by the waterfront or Vancouver centre are to be recommended. we had breakfast one morning and it was very poor but not cheap so unless you get a deal with breakfast, go elsewhere.The bar service for food and drink was ok but can be very cold so dress up, but there are a few decent restaurants nearby which are quite worth a visit.The gym is old and needs a refurbishment (concept 2 rower must be 20 years old, model b, and is very tired) and more in keeping of third world hotels. I didn't try the outdoor pool."
303017359,VCBCX1,8/24/2015,Vancouver X Inn,"We chose the XT Metrotown in part because of the somewhat lower prices than similar properties in the main downtown areas of Vancouver. It's in the suburb of Burnaby, around 20 to 30 minutes from downtown depending on traffic and where you're going.Overall we liked the property. We had a car (parking is $11 Cdn self-park or $15 valet), but it isn't far from the SkyTrain that will take you to downtown Vancouver. The hotel is at Metrotown, a large mall and entertainment center, if you're into shopping. You should know, however, that there construction going on directly across from the hotel. A Best Buy and some other big store have just broken ground, so this could be a minor convenience over the next few months.For Gold and Diamond XT Honors members, there's an included continental breakfast and free wi-fi."
566332133,VCBCX1,3/13/2018,Vancouver X Inn,Hotel was close to metro to easily reach downtown and next to a large shopping mall. Hotel was well appointed with a parking garage underneath and good breakfast to kick start the day. Room was spacious and well equipped. would return when back in Vancouver!
482192279,VCBCX1,5/6/2017,Vancouver X Inn,This property is not new. It is at least 20 years old I would guesstimate. The layout and floorplan are clearly dated though there has been some effort made to maintain the property and ensure that the furnishings carpets etc. were in good condition.  The service was very average. The staff were superficially friendly and I had no major issues during my stay. The property could desperately do with some updating however the location around it makes up for some of this.  Next time I visit Vancouver I will definitely not return here  as there are several newer properties in that same neighborhood.
374989595,VCBCX1,5/20/2016,Vancouver X Inn,"After reading the review about foulSmells and viral outbreak, I was very hesitant to stay here. But I'm very glad we did. The hotel was clean, efficient and friendly. We were on the executive floor and had access to the opal lounge - free soft drinks and snacks, breakfast and appetizers - which we used for a light dinner. The attendant was excellent and the food was good. Our room had a lovely view and we were in walking distance of a large mall - a fun spot for after dinner walking. A great place to stay in Vancouver !"
585324737,VCBCX1,6/5/2018,Vancouver X Inn,"great location: close to the metro (sky train) for easy access to downtown or any corner of the city...  the service is really good, specially the room attendants who go the extra mile to leave you room spotless and even organize the kids toys in a way we all got a smile when arriving back in the room.  The restaurants around the hotel are very good, and the hotel restaurant is really good for breakfast... getting the menu is sometimes better than getting the buffet.  best bang for your buck!!"
530015409,VCBCX1,10/4/2017,Vancouver X Inn,"It is a quick, 5 min walk from the hotel to the Skytrain Metrotown station, and from there it is a 15 minute train ride to downtown.Hotel is nice, with a peek at the mountains but the view is becoming obscured by the many hi-rise buildings being built around it.  Many dining options nearby.We never made it to the rooftop pool - which we now really regret!Overall, a good hotel choice for those like us who wanted a nice hotel but who couldn't justify the very high downtown rates."
177380855,VCBCX1,9/16/2013,Vancouver X Inn,"Ideally, we would have stayed downtown, but this was a great value.  Glad we did, the sky train is next to the hotel and the drive into downtown Vancouver is not bad when traffic is moving.  The hotel is in good shape, our room was a little small, but clean and well-appointed.  Lot of places to eat close by, you can walk to a lot of places nearby if you wish.  If you can't stay downtown Vancouver due to high rates, this is a good alternative."
642060144,VCBCX1,12/28/2018,Vancouver X Inn,"Wouldnâ€™t have been my top choice in Vancouver, but hotels are expensive and this one was reasonably priced. The parking deck is tight and expensive, but we made it work. The beds were comfy and the bathrooms were clean. We had breakfast included and the spread was pretty good. Overall, a good hotel, but I wish it was in a better location."
501174425,VCBCX1,7/12/2017,Vancouver X Inn,What a beautiful city went to Stanley ParkAte at Earls great vegan meal and great wineThe pool at the hotel was a great work out even went on the open deck and workedWalking distance to the largest mallGrocery shopping got some local food while I was staying in town
314923874,VCBCX1,9/29/2015,Vancouver X Inn,"This is a first class facility - modern, clean, outstanding service.  Close to public transportation which can get you anywhere in Vancouver very easily.  The service from the front door through every part of the hotel was just outstanding.  Just a note....the area around the hotel is a little seedy in some areas - adult book stores, tattoo parlors, but that does not take away from the service in the hotel."
288299714,VCBCX1,7/12/2015,Vancouver X Inn,"I traveled to beautiful Vancouver last week on business and stayed at the XT Metrotown. It was a nice hotel, located central to many sites, although not downtown. The sky train is a 2 block walk from the hotel, and a 20 min ride from the downtown attractions. The hotel is attached to the Crystal Mall (an Asian shopping mall with every type of Asian cuisine or item you can ask for) and can be accessed from an escalator in the XT lobby. Free parking for hotel guests under the XT is shared with mall dwellers, but hotel guests park in blue areas. Walking distances to other restaurant choices. Nice hotel, I will be back when I return to Vancouver."
490790810,VCBCX1,6/5/2017,Vancouver X Inn,Staying here was a wonderful experience! The staff was extremely helpful to me as I was traveling internationally.  Great location near many good restaurants and close to the Aquabus stop for a quick ride to Granville Island. Wonderfully comfortable rooms.I would stay here again and again!
552567224,VCBCX1,1/8/2018,Vancouver X Inn,This hotel was great for our stay. Lovely staff always happy to help and very pleasant. We stayed over the New Year and although there was a huge celebration we were not disturbed and the staff stayed professional and polite.  Very good experience with this hotel. 
292059725,VCBCX1,7/24/2015,Vancouver X Inn,"We stayed here pre cruise and highly recommend the place.The hotel is impressive in all a aspects with very comfortable beds, large rooms, quiet and the service is outstanding. We had a 100% strike rate with all staff members, very friendly, welcoming and go the extra yard to help, nothing was a problem.The train is close to take you to the cruise terminal.There is a mall closeby and food outlets next door.Next time we are in Vancouver we wouldn't hesitate staying again. "
638563462,VCBCX1,12/10/2018,Vancouver X Inn,"The hotel is very well located and so central to everything. I stayed here and shopped right across the street at the Metropolis Mall.Take a long weekender rate, its their best option. Lots of options available to eat on Kingsway."
580000078,VCBCX1,5/13/2018,Vancouver X Inn,"A great location.  7 stops to Chinatown which is all that matters to me while in Vanc, but why go to Chinatown when Burnaby is AMAZING for Chinese cuisine, markets, and yum. The hotel is great... quiet, very clean, well managed, and generous with square feet mimicking glass walled Vancouver. Breakfast on the third floor, workout on the second, or lumber along two blocks to the Metrotown stop.  A bit sterile, the entranceway doesnâ€™t portend well the rooms homey comfort and design.  I do wish they gave fruit and or coffee/ tea choices for guests near the concierge.  A great bonus is the building is built next to a great market with everything soups to nuts, and prepared foods.  Hang out.  People watch.  Learn to make a dumpling... worthy of the people of Vancouver.  "
213132272,VCBCX1,7/1/2014,Vancouver X Inn,"Overall the hotel isn't too bad.  The staff is very friendly and helpful and the rooms are immaculately clean.  The real downside was the food, which in a word was terrible.  Granted we had buffet food several times, but even by buffet standards it was less than adequate."
461551833,VCBCX1,2/20/2017,Vancouver X Inn,Metrotown service was good. The staff were very courteous and helpful. If you needed anything they were there to see what they could do to help. The cleaning staff were very polite . Most of all front of the house were excellent 
626138513,VCBCX1,10/18/2018,Vancouver X Inn,"On check in, the person checking us in was very friendly and very helpful. He took the time to upgrade us on our stay where he could (Diamond Member).The hotel in general is quiet and clean and is situated to close to may amenities, on the large part due to Metrotown mall being 1/2 block away. The rooms were clean and comfortable as always. The room service, although slow, was also good, the person who came to deliver our food was quite friendly."
367619138,VCBCX1,4/25/2016,Vancouver X Inn,"Excellent hotel, quiet room on an upper floor. Loved staying here away from the bustle of downtown Vancouver but handy to everything as long as you have a car - reasonable price for parking. Bathroom spacious and all well equipped. Would be good to have real milk for coffee instead of powered junk. "
152547135,VCBCX1,2/19/2013,Vancouver X Inn,"Stayed one night with our dog. There was a package in the room for the dog with a bed, bowls and mat. A very pet friendly hotel and made us know it was more then alright that we did have a dog with us and that it was okay for her to be in the lobby etc. All the staff we had interactions with were the most friendly, kind people. Super impressed with the level of service. We did order room service for dinner and it was great! Would stay here again in a heart beat."
336108635,VCBCX1,12/30/2015,Vancouver X Inn,There is nothing in the world that the staff does not do for you. I have stayed in many hotels in usa but the service you get in Vancouver XT is phenomenal.  I got breakfast and evening snacks. It is so much . The pastry cakes are so nice . Thank you XT metro town. Very close to sky train . This skytrain will take you to all major places in Vancouver.  Will go back. 
182307834,VCBCX1,10/24/2013,Vancouver X Inn,"This hotel has the best customer service I have ever experienced.  They were respectful, responsive and very helpful. I would recommend this hotel to anyone traveling in the area.  You won't be disappointed."
290116162,VCBCX1,7/18/2015,Vancouver X Inn,Great hotel - rooms fabulous. Beds soooo comfy. Great views over city.  Short walk to sky train.  A bit of luxury during a touring holiday.A few pointers - not enough signage around the hotel to find where you are.  No signs in lift - difficult to get room key into lift selection floor - pool far too small for a hotel this size and also very difficult to find.Staff very friendly and helpful especially the lovely lady in executive lounge in an evening.
179664219,VCBCX1,10/3/2013,Vancouver X Inn,"What can I say?  The XT at Metrotown blew my expectations away.  From the booking process to the chocolate covered strawberries in the fridge and rose petals strewn about the room, The XT Metrotown made our wedding night a very memorable and relaxing experience.  I would strongly recommend this hotel."
278796223,VCBCX1,6/8/2015,Vancouver X Inn,"We had a day's notice that the family was have a quick reunion in Vancouver at my sister's home. We needed a room night quickly and the XT was available. We stayed here last January and was greeted and given excellent service from the Front Desk, Concierge, Bellhop and the room service!! Great Breakfast buffet! I recommend this place!"
552587402,VCBCX1,1/8/2018,Vancouver X Inn,"We stay here overnight to go to a Canucks game, we were able to check-in early, walk around the area (including the nearby mall) and grab beverages in the Executive Lounge.  As Diamond members we also had access to a light dinner and full breakfast buffet.  The Skytrain was just a five-minute walk which we took to the hockey game: a cheap and efficient mode of travel. Staff were excellent and the early check-in was much appreciated.  Last but not least, our room had a great view of the nearby mountains."
392737274,VCBCX1,7/14/2016,Vancouver X Inn,"For a high priced hotel I was disappointed.  Interactions with many of the hotel staff were off-putting.  Many need to be trained or re-trained in customer relations:  the room service waiter who asked me to do him a favor, the glacial front desk clerk, the mediocre food, the constant emails exhorting me to spend more and more money.  Generally the staff was timely except when i tried to do quick check-out over the phone and  gave up after several minutes when no on came on the line.  I did like getting a room number in advance.  But overall a disappointing experience for a high priced hotel in a so-so location.."
463383512,VCBCX1,2/27/2017,Vancouver X Inn,We recently stayed at this property and were happy with our overall experience.  I would recommend staying here for personal or business.  The room was comfortable and clean overall.  Not new - but maintained.  The staff was incredibly friendly and helpful.
348753677,VCBCX1,2/17/2016,Vancouver X Inn,The staff of this hotel was excellent. The hotel was clean and well cared for. They went over and beyond any expectation we had. They were accommodating and were actively looking to make our stay the most enjoyable possible.  We will definitely stay there again.
194568804,VCBCX1,2/18/2014,Vancouver X Inn,Stayed here for four nights.  It was a quite hotel and very clean.  Staff was very helpful...They offered a shuttle service to and back where I had to report for a workshop...  Situated 5min walk from the Mall and SkyTrain.
239602735,VCBCX1,11/12/2014,Vancouver X Inn,"Excellent stay, with close proximity to shopping and conference site.  The room was comfortable and clean and offered for an enjoyable stay.  Buffet breakfast was a great addition with lots of options to choose from with fresh fruits and a mixture of hot dishes.  Would look at staying at this hotel again if the opportunity arose."
390256262,VCBCX1,7/7/2016,Vancouver X Inn,The hotel was a great location for getting the feel of living in the Vancouver area and using the train railway downtown or to wherever! This XT is right across from a big Shopping Mall and train!
420174834,VCBCX1,9/19/2016,Vancouver X Inn,"Stayed at XT Metrotown for a four day break. Ideal location for the train station to downtown Vancouver, 20 min ride, and also for the Metropolis Mall (400 shops and food stalls). Hotel room was quiet but pick the higher number rooms and the highest number you can get on the floor as the ice machine is close to the lower numbered rooms and is quite noisy.  The staff were keen to meet the needs of everyone, booking taxis, lending umbrellas, pointing out places to go, accommodating food requirements. Shusheel Prem was the perfect host and managed the arrival of about 50 guests, for an unexpected breakfast, with politeness and efficiency.  Only downside is the access to complimentary wifi which was very limited and would not support more than two mins without logging off. However, this was a minor point as we were on holiday.  A great stay."
249359763,VCBCX1,1/14/2015,Vancouver X Inn,"We have stayed here over Christmas the last couple of years visiting family and it has worked really well for us.  The hotel is literally a 5 minute walk from Metrotown which is really convenient, and the amenities and service are very good.  The rooms are spacious and well laid out, the onsite food options are good, although a touch pricey.  Being HH Gold, the Executive lounge on the 18th floor is a nice touch and the views over downtown Vancouver are fantastic.  The prices are pretty reasonable for a big city as well, although we generally use points accumulated over the year."
437606099,VCBCX1,11/15/2016,Vancouver X Inn,"A great weekend of relaxation, shopping and eating.  The Asian market place (Crystal Mall) is a great place to grab a quick bite and shop for out of the ordinary items.  We love the Mall that is close by (Hudson Bay Company) -- "
622982837,VCBCX1,10/7/2018,Vancouver X Inn,"I stayed in this hotel during a work trip, the staff was very nice and the room was large and very clean. The location was not particularly beautiful, but convenient to get to the train station. There are a couple of malls near by."
242332009,VCBCX1,12/1/2014,Vancouver X Inn,"This hotel is right by Metro town and also the Sky Train.We were there for Grey Cup week-end, so the hotel was full of football fans, which added to the experience.  The staff was great. Under ground parking was only $11., which was very reasonable. The Lounge served wonderful food.Great place to stay for a couple of nights."
381778385,VCBCX1,6/11/2016,Vancouver X Inn,"Staff are always friendly and helpful.  The hotel is located close to shopping, restaurants and public transportation.  You can walk to hundreds of shops easily, or take the skytrain to other attractions. Rooms are very clean and quiet."
586207944,VCBCX1,6/9/2018,Vancouver X Inn,The Metrotown XT is just a quick 15 ride or less to downtown Vancouver on the last hhtvrsilbwhichbid a half block away. Itâ€™s an excellent facility with a large mall almost across the street and a large beautiful park right next door. Very nice neighborhood. Lots of restaurants for dinner choices as well. Great facility with great staff. 
447274967,VCBCX1,12/28/2016,Vancouver X Inn,"A family friendly hotel with breath taking views and excellent food service. The suites are excellent choice if one is travelling with kids/teenagers. The location to major shopping areas and highway is a plus. Overall a very satisfying stay. The staff, Morekta, Arif, Raj and Leah all helped us making this trip memorable."
374113031,VCBCX1,5/18/2016,Vancouver X Inn,"This hotel is conveniently located to many of Vancouver' Eastern suburbs.There are some very good Chinese Restaurants in the area as well.The staff are friendly and very helpful.The view from the room was beautiful.My issues with this location is that at the $200 per night price range it is not quite &quot;there&quot;.The room was ice cold not matter what we set the heat to.  We had it set to 83f /28c and we froze.The bathroom, while attractive, had no water pressure and the tub/shower fixtures felt like they were going to pull off the wall.Over all a good hotel for business, yet priced a bit high. I would not reccomend it at all for families or a pleasure trip."
255119877,VCBCX1,2/18/2015,Vancouver X Inn,I travel half of my life for work. This stay happened to be for a little family vacation. The hotel is nice. The room we ordered was actually larger than expected. The images on the website were not very helpful in this regard so a pleasant surprise. I will say that for a XT it was probably one of the worst beds I have ever slept on. I woke up every morning with a sore lower back. The service was as expected from a XT.
281024091,VCBCX1,6/17/2015,Vancouver X Inn,Just finished two great nights here. We were looking for a place to stay for the World Cup. The XT was reasonably priced and had king size suites that accommodated our family. The rooms were nice clean and spacious. Easy access to the Skytrain and two blocks from one of the largest malls that I have ever seen. I travel 2-3 times a month and I will say this hotel had the nicest most accommodating staff that I have ever experienced. When we arrived we needed a roll-a-way bed and once the gentleman from housekeeping brought it and saw our large family he went back and got us extra towels and toiletries without us even asking. The host/restaurant manager and the servers were spectacular as well as the front desk and bell service. There was a consistency from everyone that you rarely see these days. A job well done!  I would highly reccomend the XT!
195522028,VCBCX1,2/26/2014,Vancouver X Inn,"Very pleasant facility with excellent access to  restaurants and transit.  B.C.'s largest shopping mall is right across the street, with access to the Skytrain. The rooms are very quiet, comfortable and standards of cleanliness are very high.  All staff are extremely courteous."
371072506,VCBCX1,5/7/2016,Vancouver X Inn,"Over-all, a comfortable peaceful stay.  Service everywhere from housekeeping to their Reflect restaurant to the front desk was prompt, cheerful and very helpful.  Shopping in the Metrotown complex, a 5-minute walk away. Same with the SkyTrain.  A good sized room with a luxurious, firm, king bed.  Predominantly urban downtown view from our 12th floor full wall window with a teaser view of Mt. Baker in the distance on clear days. Choose other than a &quot;corner&quot; room if a smaller bathroom would be a problem. Buffet breakfast was a tad pricey at total $23 per person with lots of fruit choices, pastry, egg, potato and perfect bacon.  Give it a go... we're glad we did!"
540683279,VCBCX1,11/13/2017,Vancouver X Inn,"XT Vancouver Metrotown is convenient and clean.  The hotel is convenient to restaurants, the Mall and business in the city.  I love the view of the mountains and the onsite bar/restaurant.  They have a nice XT Honors club on the 18th floor with tasty foods and treats.ConsumerMarineSupply"
220087563,VCBCX1,8/6/2014,Vancouver X Inn,"This property is conveniently located near (5 mins walk) to Metropolis at Metrotown Mall, and the Sky Train, it is also attached to a quaint Asian mall called the Crystal Mall which offers a wide selection of oriental cuisine. There are also a number of places of worship nearby or easily accessed via the Transit. The rooms are up to the usual high XT standard, and the Hotel was quite accommodating to travelers with late evening flights, allowing us to stay well pass the normal noon check out, we were also allowed to check-in to our room early (9:30AM). The on-premises restaurant Reflect is also a plus, and the staff friendly.Stayed post cruise for 2 days."
192280852,VCBCX1,1/27/2014,Vancouver X Inn,"We stayed for 2 nights with a room on the executive floor. The staff were very friendly and helpful. The hotel is well located for both metro town and the sky train. The room was immaculately clean, the bed was large and comfy but the bathroom was tiny and the view from the window was a building site. The nibbles in the executive room early evening was delicious but the breakfast was not up to much just the basic items.They did give us a very late check out as they were not busy but as gold members even though they weren't busy we didn't get a room upgrade."
449878690,VCBCX1,1/6/2017,Vancouver X Inn,"Nice comfortable rooms with easy access to the shopping centre. Disappointing things are they do not have proper Tea making facility, which for a none coffee drinker is disappointing. Also the shower rose is too low in the bathroom once you set into the bath, it may be fine for smaller people but for somebody 6 foot and above it is difficult to get your head under the water especially if you want to warm up.The staff were very friendly, as expected.The rooms was clean and well stocked as expected.We would stay again if we are needing a place to stay without being in the downtown area."
