,EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps,fuel_slope,fuel_bias,deg_slope,deg_bias,lag_slope_mean,lag_bias_mean
1443,British Grand Prix,10,2019,Renault,SOFT,HUL,1.0,86.386,Qualifying,18.869230769230764,31.507692307692302,60.82307692307692,0.0,10.0,10.0,1.0,4.0,1.0,13.0,5.891,52,-0.0850256410256373,92.9780769230769,-0.014285714285715569,92.94239285714289,,
1444,British Grand Prix,10,2019,Renault,SOFT,RIC,1.0,86.182,Qualifying,18.891666666666666,31.433333333333334,60.86666666666667,0.0,7.0,7.0,1.0,4.0,1.0,12.0,5.891,52,-0.03137637362637511,92.66039468864474,-0.055535714285710865,93.05317857142853,-0.03491071428571322,92.99778571428571
1445,British Grand Prix,10,2019,Toro Rosso,HARD,KVY,3.0,86.721,Qualifying,19.306451612903228,29.76774193548387,60.06129032258064,0.0,17.0,9.0,3.0,1.0,22.0,31.0,5.891,52,-0.04293498168498297,93.49229029304033,-0.08939846153846172,94.50306153846148,,
1446,British Grand Prix,10,2019,Toro Rosso,MEDIUM,ALB,2.0,86.345,Qualifying,19.348717948717955,30.687179487179485,59.82307692307693,0.0,9.0,12.0,2.0,1.0,14.0,39.0,5.891,52,-0.0668461538461528,92.90487179487185,-0.03392361014834378,92.74328947733264,-0.08254751935988615,95.57158283390442
1447,British Grand Prix,10,2019,Toro Rosso,MEDIUM,KVY,2.0,86.721,Qualifying,19.38888888888889,33.977777777777774,59.04444444444445,0.0,17.0,9.0,2.0,1.0,13.0,9.0,5.891,52,-0.04293498168498297,93.49229029304033,0.24800000000000702,88.13166666666652,0.10703819492583162,90.43747807199958
1448,British Grand Prix,10,2019,Toro Rosso,SOFT,ALB,1.0,86.345,Qualifying,18.869230769230764,31.507692307692302,60.82307692307692,0.0,9.0,12.0,1.0,6.0,1.0,13.0,5.891,52,-0.0668461538461528,92.90487179487185,-0.016035714285717657,92.95914285714288,-0.04415357142857339,94.84149761904766
1449,British Grand Prix,10,2019,Toro Rosso,SOFT,KVY,1.0,86.721,Qualifying,18.891666666666666,31.425,60.9,0.0,17.0,9.0,1.0,1.0,1.0,12.0,5.891,52,-0.04293498168498297,93.49229029304033,-0.130928571428567,94.11321428571426,-0.07348214285714233,93.53617857142856
1450,British Grand Prix,10,2019,Williams,HARD,KUB,2.0,88.257,Qualifying,19.33870967741936,29.96451612903226,60.01935483870968,0.0,20.0,15.0,2.0,1.0,21.0,31.0,5.891,52,-0.032212121212121164,94.91196969696969,-0.030880434782609222,93.95314130434785,-0.044840710002142424,93.88069528271583
1451,British Grand Prix,10,2019,Williams,HARD,RUS,2.0,87.789,Qualifying,19.31666666666667,29.80333333333333,60.063333333333325,0.0,19.0,14.0,2.0,1.0,22.0,30.0,5.891,52,-0.03280303030303187,94.29074242424244,-0.04837521739130415,94.36527898550723,-0.03962782608695668,94.15921014492754
1452,British Grand Prix,10,2019,Williams,MEDIUM,KUB,1.0,88.257,Qualifying,19.055000000000003,32.38,60.220000000000006,0.0,20.0,15.0,1.0,1.0,1.0,20.0,5.891,52,-0.032212121212121164,94.91196969696969,-0.0006923076923067706,94.33334065934068,,
1453,British Grand Prix,10,2019,Williams,MEDIUM,RUS,1.0,87.789,Qualifying,19.100000000000005,32.51904761904762,60.15238095238095,0.0,19.0,14.0,1.0,1.0,1.0,21.0,5.891,52,-0.03280303030303187,94.29074242424244,-0.009464285714283743,94.06897380952383,-0.005078296703295257,94.20115723443226
1454,British Grand Prix,10,2021,Alfa Romeo Racing,HARD,GIO,3.0,87.595,Qualifying,29.814285714285717,49.36071428571428,37.22142857142857,0.0,15.0,13.0,3.0,1.0,24.0,28.0,5.891,52,,,-0.04491007905138473,94.93806126482221,,
1455,British Grand Prix,10,2021,Alfa Romeo Racing,HARD,RAI,3.0,88.062,Qualifying,29.818181818181817,49.52727272727272,37.10606060606061,0.0,13.0,15.0,3.0,1.0,19.0,33.0,5.891,52,,,-0.048228995248580056,94.92553331788156,-0.046569537149982396,94.93179729135188
1456,British Grand Prix,10,2021,Alfa Romeo Racing,MEDIUM,GIO,1.0,87.595,Qualifying,29.05,51.7,38.95,0.0,15.0,13.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1457,British Grand Prix,10,2021,Alfa Romeo Racing,MEDIUM,GIO,2.0,87.595,Qualifying,29.75238095238096,50.67142857142856,36.56190476190476,0.0,15.0,13.0,2.0,1.0,3.0,21.0,5.891,52,,,-0.13301071428571706,96.48601666666673,,
1458,British Grand Prix,10,2021,Alfa Romeo Racing,MEDIUM,RAI,1.0,88.062,Qualifying,29.05,51.7,38.95,0.0,13.0,15.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1459,British Grand Prix,10,2021,Alfa Romeo Racing,MEDIUM,RAI,2.0,88.062,Qualifying,29.71875,50.725,36.55625,0.0,13.0,15.0,2.0,1.0,3.0,16.0,5.891,52,,,-0.09183636363636236,95.79741818181812,-0.11242353896103971,96.14171742424242
1460,British Grand Prix,10,2021,AlphaTauri,HARD,GAS,3.0,87.273,Qualifying,29.83888888888889,49.47777777777778,37.54999999999999,0.0,11.0,11.0,3.0,1.0,29.0,18.0,5.891,52,,,-0.08170329670329765,95.97572527472528,,
1461,British Grand Prix,10,2021,AlphaTauri,HARD,TSU,3.0,88.043,Qualifying,29.8,49.20454545454545,37.18636363636363,0.0,16.0,10.0,3.0,1.0,31.0,22.0,5.891,52,-0.07748717948717843,95.98641025641024,-0.14330147058823636,98.76319117647066,-0.112502383645767,97.36945822559797
1462,British Grand Prix,10,2021,AlphaTauri,MEDIUM,GAS,1.0,87.273,Qualifying,29.05,51.7,38.95,0.0,11.0,11.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1463,British Grand Prix,10,2021,AlphaTauri,MEDIUM,GAS,2.0,87.273,Qualifying,29.765384615384612,50.48076923076923,36.65,0.0,11.0,11.0,2.0,3.0,3.0,26.0,5.891,52,,,-0.15294035087719152,96.47361754385963,,
1464,British Grand Prix,10,2021,AlphaTauri,MEDIUM,TSU,1.0,88.043,Qualifying,29.05,51.7,38.95,0.0,16.0,10.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1465,British Grand Prix,10,2021,AlphaTauri,MEDIUM,TSU,2.0,88.043,Qualifying,29.76785714285714,50.425,36.72857142857142,0.0,16.0,10.0,2.0,3.0,3.0,28.0,5.891,52,-0.07748717948717843,95.98641025641024,-0.15164025974025966,96.69142943722944,-0.1522903053087256,96.58252349054453
1466,British Grand Prix,10,2021,AlphaTauri,SOFT,GAS,4.0,87.273,Qualifying,29.71666666666667,48.6,36.55,0.0,11.0,11.0,4.0,1.0,47.0,6.0,5.891,52,,,,,,
1467,British Grand Prix,10,2021,Alpine,HARD,ALO,3.0,87.245,Qualifying,29.807142857142853,49.31071428571427,37.29642857142857,0.0,7.0,7.0,3.0,1.0,25.0,28.0,5.891,52,,,-0.07961067193675822,95.98085968379443,,
1468,British Grand Prix,10,2021,Alpine,HARD,OCO,3.0,87.34,Qualifying,29.81818181818182,49.46060606060606,37.2030303030303,0.0,9.0,9.0,3.0,1.0,20.0,33.0,5.891,52,,,-0.03982457580733425,94.29877558839624,-0.05971762387204624,95.13981763609533
1469,British Grand Prix,10,2021,Alpine,MEDIUM,ALO,1.0,87.245,Qualifying,29.05,51.7,38.95,0.0,7.0,7.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1470,British Grand Prix,10,2021,Alpine,MEDIUM,ALO,2.0,87.245,Qualifying,29.731818181818184,50.631818181818176,36.57272727272727,0.0,7.0,7.0,2.0,2.0,3.0,22.0,5.891,52,,,-0.13909852941176373,95.8542411764706,,
1471,British Grand Prix,10,2021,Alpine,MEDIUM,OCO,1.0,87.34,Qualifying,29.05,51.7,38.95,0.0,9.0,9.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1472,British Grand Prix,10,2021,Alpine,MEDIUM,OCO,2.0,87.34,Qualifying,29.71764705882353,50.72941176470588,36.53529411764706,0.0,9.0,9.0,2.0,1.0,3.0,17.0,5.891,52,,,-0.09915454545454412,95.73376363636363,-0.11912653743315393,95.79400240641712
1473,British Grand Prix,10,2021,Aston Martin,HARD,STR,3.0,87.665,Qualifying,29.810344827586206,49.32758620689654,37.26896551724138,0.0,14.0,8.0,3.0,3.0,24.0,29.0,5.891,52,,,-0.06159739130434822,95.28358289855075,,
1474,British Grand Prix,10,2021,Aston Martin,HARD,VET,3.0,87.103,Qualifying,29.818181818181824,49.8,37.21363636363637,0.0,8.0,19.0,3.0,3.0,19.0,22.0,5.891,52,,,0.0015205882352926504,93.39251764705888,-0.030038401534527786,94.33805027280482
1475,British Grand Prix,10,2021,Aston Martin,MEDIUM,STR,1.0,87.665,Qualifying,29.05,51.7,38.95,0.0,14.0,8.0,1.0,4.0,1.0,2.0,5.891,52,,,,,,
1476,British Grand Prix,10,2021,Aston Martin,MEDIUM,STR,2.0,87.665,Qualifying,29.723809523809525,50.67142857142856,36.57619047619048,0.0,14.0,8.0,2.0,3.0,3.0,21.0,5.891,52,,,-0.12464683691236096,95.78999680789315,,
1477,British Grand Prix,10,2021,Aston Martin,MEDIUM,VET,1.0,87.103,Qualifying,29.05,51.7,38.95,0.0,8.0,19.0,1.0,4.0,1.0,2.0,5.891,52,,,,,,
1478,British Grand Prix,10,2021,Aston Martin,MEDIUM,VET,2.0,87.103,Qualifying,29.725,50.725,36.54375,0.0,8.0,19.0,2.0,6.0,3.0,16.0,5.891,52,,,-0.043121212121207314,95.14579393939384,-0.08388402451678414,95.4678953736435
1479,British Grand Prix,10,2021,Ferrari,HARD,LEC,3.0,86.828,Qualifying,29.8,49.29130434782608,37.23043478260869,0.0,4.0,2.0,3.0,1.0,30.0,23.0,5.891,52,,,-0.0149267285861704,92.01290368077052,-0.030423799075694105,91.82800981139977
1480,British Grand Prix,10,2021,Ferrari,HARD,SAI,3.0,86.848,Qualifying,29.8125,49.31666666666666,37.29583333333333,0.0,10.0,6.0,3.0,1.0,29.0,24.0,5.891,52,,,-0.05346315789473659,94.30762105263159,-0.034194943240453496,93.16026236670106
1481,British Grand Prix,10,2021,Ferrari,MEDIUM,LEC,1.0,86.828,Qualifying,29.0,51.650000000000006,38.9,0.0,4.0,2.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1482,British Grand Prix,10,2021,Ferrari,MEDIUM,LEC,2.0,86.828,Qualifying,29.74444444444444,50.477777777777774,36.65925925925926,0.0,4.0,2.0,2.0,1.0,3.0,27.0,5.891,52,,,-0.06359350649350541,93.62713722943721,,
1483,British Grand Prix,10,2021,Ferrari,MEDIUM,SAI,1.0,86.848,Qualifying,29.05,51.7,38.95,0.0,10.0,6.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1484,British Grand Prix,10,2021,Ferrari,MEDIUM,SAI,2.0,86.848,Qualifying,29.738461538461536,50.5076923076923,36.68076923076923,0.0,10.0,6.0,2.0,1.0,3.0,26.0,5.891,52,,,-0.12471804511278292,95.25229774436093,-0.09415577580314416,94.43971748689907
1485,British Grand Prix,10,2021,Haas F1 Team,HARD,MAZ,3.0,89.051,Qualifying,29.81538461538461,49.29999999999999,37.34230769230769,0.0,19.0,17.0,3.0,1.0,26.0,26.0,5.891,52,-0.1059696969696975,98.01881818181815,-0.13310933622828877,99.36147937344913,,
1486,British Grand Prix,10,2021,Haas F1 Team,HARD,MSC,3.0,88.738,Qualifying,29.807407407407407,49.3074074074074,37.34814814814815,0.0,18.0,18.0,3.0,1.0,25.0,27.0,5.891,52,-0.06682539682539591,97.6226190476191,-0.13444124293785392,99.34803785310739,-0.13377528958307133,99.35475861327825
1487,British Grand Prix,10,2021,Haas F1 Team,MEDIUM,MAZ,1.0,89.051,Qualifying,29.05,51.7,38.95,0.0,19.0,17.0,1.0,4.0,1.0,2.0,5.891,52,,,,,,
1488,British Grand Prix,10,2021,Haas F1 Team,MEDIUM,MAZ,2.0,89.051,Qualifying,29.74782608695652,50.54782608695652,36.49999999999999,0.0,19.0,17.0,2.0,4.0,3.0,23.0,5.891,52,-0.1059696969696975,98.01881818181815,-0.10324264705882173,97.79734558823527,-0.0843457773701432,97.40787029235581
1489,British Grand Prix,10,2021,Haas F1 Team,MEDIUM,MSC,1.0,88.738,Qualifying,29.05,51.7,38.95,0.0,18.0,18.0,1.0,4.0,1.0,2.0,5.891,52,,,,,,
1490,British Grand Prix,10,2021,Haas F1 Team,MEDIUM,MSC,2.0,88.738,Qualifying,29.745454545454542,50.595454545454544,36.46818181818182,0.0,18.0,18.0,2.0,2.0,3.0,22.0,5.891,52,-0.06682539682539591,97.6226190476191,-0.07644411764706038,97.33581470588241,-0.08984338235294106,97.56658014705884
1491,British Grand Prix,10,2021,McLaren,HARD,NOR,3.0,86.897,Qualifying,29.816129032258065,49.43548387096773,37.148387096774194,0.0,5.0,4.0,3.0,1.0,22.0,31.0,5.891,52,,,-0.01685538461538431,92.73330769230765,-0.05324587412587382,93.4430629370629
1492,British Grand Prix,10,2021,McLaren,HARD,RIC,3.0,86.899,Qualifying,29.825,49.475,37.20625,0.0,6.0,5.0,3.0,1.0,21.0,32.0,5.891,52,,,-0.0530592185592192,94.30293182743183,-0.03495730158730175,93.51811975986973
1493,British Grand Prix,10,2021,McLaren,MEDIUM,NOR,1.0,86.897,Qualifying,29.0,51.650000000000006,38.9,0.0,5.0,4.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1494,British Grand Prix,10,2021,McLaren,MEDIUM,NOR,2.0,86.897,Qualifying,29.710526315789476,50.7,36.53157894736842,0.0,5.0,4.0,2.0,3.0,3.0,19.0,5.891,52,,,-0.08310439560439492,94.1248186813187,-0.07283753811633364,93.76552452390543
1495,British Grand Prix,10,2021,McLaren,MEDIUM,RIC,1.0,86.899,Qualifying,29.0,51.650000000000006,38.9,0.0,6.0,5.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1496,British Grand Prix,10,2021,McLaren,MEDIUM,RIC,2.0,86.899,Qualifying,29.71111111111111,50.727777777777774,36.5,0.0,6.0,5.0,2.0,3.0,3.0,18.0,5.891,52,,,-0.01846153846153846,93.98576923076924,-0.05078296703296669,94.05529395604397
1497,British Grand Prix,10,2021,Mercedes,HARD,BOT,3.0,86.328,Qualifying,29.82,49.42999999999999,37.11333333333334,0.0,3.0,3.0,3.0,1.0,23.0,30.0,5.891,52,,,-0.04332250803858531,93.11027009646304,,
1498,British Grand Prix,10,2021,Mercedes,HARD,HAM,3.0,86.023,Qualifying,29.784,49.332,37.228,0.0,2.0,1.0,3.0,1.0,28.0,25.0,5.891,52,,,-0.0806541353383455,93.97059248120297,-0.06198832168846541,93.540431288833
1499,British Grand Prix,10,2021,Mercedes,MEDIUM,BOT,1.0,86.328,Qualifying,29.0,51.650000000000006,38.9,0.0,3.0,3.0,1.0,2.0,1.0,2.0,5.891,52,,,,,,
1500,British Grand Prix,10,2021,Mercedes,MEDIUM,BOT,2.0,86.328,Qualifying,29.7,50.68999999999999,36.505,0.0,3.0,3.0,2.0,1.0,3.0,20.0,5.891,52,,,-0.09475604395604627,94.29463516483517,-0.7263490616110955,116.63084083891535
1501,British Grand Prix,10,2021,Mercedes,MEDIUM,HAM,1.0,86.023,Qualifying,29.0,51.650000000000006,38.9,0.0,2.0,1.0,1.0,2.0,1.0,2.0,5.891,52,,,,,,
1502,British Grand Prix,10,2021,Mercedes,MEDIUM,HAM,2.0,86.023,Qualifying,29.74,50.532,36.62,0.0,2.0,1.0,2.0,1.0,3.0,25.0,5.891,52,,,-0.05142280701754313,93.46660701754385,-0.0730894254867947,93.88062109118951
1503,British Grand Prix,10,2021,Red Bull Racing,HARD,PER,3.0,86.813,Qualifying,29.05,51.7,38.95,0.0,0.0,16.0,3.0,1.0,1.0,2.0,5.891,52,,,,,,
1504,British Grand Prix,10,2021,Red Bull Racing,HARD,PER,4.0,86.813,Qualifying,29.725,50.725,36.54375,0.0,0.0,16.0,4.0,3.0,3.0,16.0,5.891,52,,,-0.03295151515151294,94.94124242424233,,
1505,British Grand Prix,10,2021,Red Bull Racing,MEDIUM,PER,5.0,86.813,Qualifying,29.830000000000005,49.84,37.245,0.0,0.0,16.0,5.0,1.0,19.0,20.0,5.891,52,,,0.08961785714285865,90.38228214285711,,
1506,British Grand Prix,10,2021,Red Bull Racing,MEDIUM,PER,6.0,86.813,Qualifying,29.81,49.24,37.08,0.0,0.0,16.0,6.0,1.0,39.0,10.0,5.891,52,,,0.1003000000000006,87.90979999999998,,
1507,British Grand Prix,10,2021,Red Bull Racing,MEDIUM,VER,1.0,86.209,Qualifying,29.0,51.6,38.5,0.0,1.0,20.0,1.0,1.0,0.0,1.0,5.891,52,,,,,,
1508,British Grand Prix,10,2021,Red Bull Racing,SOFT,PER,7.0,86.813,Qualifying,29.766666666666666,48.5,36.46666666666666,0.0,0.0,16.0,7.0,4.0,49.0,3.0,5.891,52,,,,,,
1509,British Grand Prix,10,2021,Williams,HARD,LAT,3.0,88.254,Qualifying,29.815625,49.478125,37.115625,0.0,17.0,14.0,3.0,1.0,20.0,32.0,5.891,52,,,-0.003991452991453044,93.49565811965807,,
1510,British Grand Prix,10,2021,Williams,HARD,RUS,3.0,86.971,Qualifying,29.8,49.530303030303024,37.1030303030303,0.0,12.0,12.0,3.0,1.0,19.0,33.0,5.891,52,,,-0.04695374931581779,94.90567952928299,-0.025472601153635418,94.20066882447054
1511,British Grand Prix,10,2021,Williams,MEDIUM,LAT,1.0,88.254,Qualifying,29.05,51.7,38.95,0.0,17.0,14.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1512,British Grand Prix,10,2021,Williams,MEDIUM,LAT,2.0,88.254,Qualifying,29.723529411764705,50.72941176470588,36.52352941176471,0.0,17.0,14.0,2.0,1.0,3.0,17.0,5.891,52,,,-0.13159999999999286,96.52383636363628,-0.08452461538461092,96.95755202797196
1513,British Grand Prix,10,2021,Williams,MEDIUM,RUS,1.0,86.971,Qualifying,29.05,51.7,38.95,0.0,12.0,12.0,1.0,1.0,1.0,2.0,5.891,52,,,,,,
1514,British Grand Prix,10,2021,Williams,MEDIUM,RUS,2.0,86.971,Qualifying,29.725,50.725,36.5625,0.0,12.0,12.0,2.0,1.0,3.0,16.0,5.891,52,,,-0.17304848484847896,97.02055757575745,-0.15232424242423592,96.77219696969686
1515,British Grand Prix,10,2022,Alfa Romeo,MEDIUM,BOT,1.0,101.396,Qualifying,17.6,28.1,65.0,0.0,12.0,17.0,1.0,1.0,1.0,1.0,5.891,52,,,,,,
1516,British Grand Prix,10,2022,Alfa Romeo,MEDIUM,BOT,2.0,101.396,Qualifying,18.53157894736842,32.421052631578945,55.63157894736842,0.0,12.0,17.0,2.0,1.0,2.0,19.0,5.891,52,,,-0.032346153846154364,95.87039743589744,,
1517,British Grand Prix,10,2022,Alfa Romeo,MEDIUM,ZHO,1.0,100.791,Qualifying,17.6,28.1,65.0,0.0,9.0,19.0,1.0,1.0,0.0,1.0,5.891,52,,,,,,
1518,British Grand Prix,10,2022,AlphaTauri,HARD,GAS,3.0,101.68,Qualifying,18.81,31.93,55.4,0.0,11.0,16.0,3.0,2.0,17.0,10.0,5.891,52,,,-0.13850000000000287,97.95240000000003,-0.14090073529411962,98.35779558823535
1519,British Grand Prix,10,2022,AlphaTauri,HARD,TSU,3.0,101.893,Qualifying,18.835,31.765000000000004,56.35,0.0,13.0,14.0,3.0,2.0,19.0,20.0,5.891,52,-0.03672265246853942,95.98304678928685,-0.042243915630068525,96.628949161709,-0.0903719578150357,97.29067458085451
1520,British Grand Prix,10,2022,AlphaTauri,MEDIUM,GAS,1.0,101.68,Qualifying,17.6,28.1,65.0,0.0,11.0,16.0,1.0,1.0,1.0,1.0,5.891,52,,,,,,
1521,British Grand Prix,10,2022,AlphaTauri,MEDIUM,TSU,1.0,101.893,Qualifying,17.7,28.1,65.0,0.0,13.0,14.0,1.0,1.0,1.0,1.0,5.891,52,,,,,,
1522,British Grand Prix,10,2022,AlphaTauri,SOFT,GAS,2.0,101.68,Qualifying,18.48666666666667,32.593333333333334,55.8,0.0,11.0,16.0,2.0,1.0,2.0,15.0,5.891,52,,,0.005718085106384547,95.54898404255322,,
1523,British Grand Prix,10,2022,AlphaTauri,SOFT,TSU,2.0,101.893,Qualifying,18.52941176470588,32.529411764705884,55.64705882352941,0.0,13.0,14.0,2.0,1.0,2.0,17.0,5.891,52,-0.03672265246853942,95.98304678928685,0.09296020408163089,94.88110000000005,0.04933914459400772,95.21504202127663
1524,British Grand Prix,10,2022,AlphaTauri,SOFT,TSU,4.0,101.893,Qualifying,18.000000000000004,29.12142857142857,61.285714285714285,0.0,13.0,14.0,4.0,1.0,39.0,14.0,5.891,52,-0.03672265246853942,95.98304678928685,-0.05085714285713562,96.59935714285679,,
1525,British Grand Prix,10,2022,Alpine,HARD,ALO,3.0,101.598,Qualifying,18.6,30.700000000000003,58.16666666666666,0.0,7.0,5.0,3.0,1.0,34.0,6.0,5.891,52,,,,,,
1526,British Grand Prix,10,2022,Alpine,HARD,OCO,3.0,101.73,Qualifying,18.90666666666667,32.06666666666666,56.13333333333333,0.0,15.0,15.0,3.0,1.0,23.0,15.0,5.891,52,,,-0.08396969696969815,96.7697757575758,,
1527,British Grand Prix,10,2022,Alpine,MEDIUM,ALO,1.0,101.598,Qualifying,17.6,28.1,65.0,0.0,7.0,5.0,1.0,1.0,1.0,1.0,5.891,52,,,,,,
1528,British Grand Prix,10,2022,Alpine,MEDIUM,ALO,2.0,101.598,Qualifying,18.703125,32.40625,55.84375,0.0,7.0,5.0,2.0,1.0,2.0,32.0,5.891,52,,,-0.04511487179486973,95.07735589743585,-0.07213470862470693,95.40555976689974
1529,British Grand Prix,10,2022,Alpine,MEDIUM,OCO,1.0,101.73,Qualifying,17.9,28.6,64.0,0.0,15.0,15.0,1.0,1.0,1.0,1.0,5.891,52,,,,,,
1530,British Grand Prix,10,2022,Alpine,SOFT,ALO,4.0,101.598,Qualifying,17.992307692307694,29.138461538461534,61.46153846153846,0.0,7.0,5.0,4.0,1.0,40.0,13.0,5.891,52,,,-0.053628571428577014,94.67652380952411,,
1531,British Grand Prix,10,2022,Alpine,SOFT,OCO,2.0,101.73,Qualifying,18.56190476190476,32.32380952380953,55.66666666666666,0.0,15.0,15.0,2.0,1.0,2.0,21.0,5.891,52,,,-0.0574535714285727,96.04922976190478,,
1532,British Grand Prix,10,2022,Aston Martin,HARD,STR,3.0,103.43,Qualifying,18.784,31.74,56.32,0.0,20.0,11.0,3.0,2.0,16.0,25.0,5.891,52,,,-0.06827966976264187,96.40019091847265,-0.03337954076367461,94.89635428276577
1533,British Grand Prix,10,2022,Aston Martin,MEDIUM,STR,1.0,103.43,Qualifying,17.6,28.1,65.0,0.0,20.0,11.0,1.0,3.0,1.0,1.0,5.891,52,,,,,,
1534,British Grand Prix,10,2022,Aston Martin,MEDIUM,STR,2.0,103.43,Qualifying,18.492857142857144,32.614285714285714,55.85714285714285,0.0,20.0,11.0,2.0,3.0,2.0,14.0,5.891,52,,,0.032309523809522955,95.5803095238095,-0.005405844155842179,95.36305173160167
1535,British Grand Prix,10,2022,Aston Martin,MEDIUM,STR,4.0,103.43,Qualifying,17.958333333333332,29.016666666666666,61.5,0.0,20.0,11.0,4.0,4.0,41.0,12.0,5.891,52,,,-0.0090000000000031,93.81100000000018,,
1536,British Grand Prix,10,2022,Aston Martin,MEDIUM,VET,3.0,102.666,Qualifying,18.69393939393939,31.921212121212125,56.18181818181818,0.0,18.0,9.0,3.0,3.0,7.0,33.0,5.891,52,,,-0.03512148962148835,95.35123870573867,,
1537,British Grand Prix,10,2022,Aston Martin,MEDIUM,VET,4.0,102.666,Qualifying,17.97692307692308,29.1,61.53846153846154,0.0,18.0,9.0,4.0,3.0,40.0,13.0,5.891,52,,,-0.11842857142857312,98.7725238095239,-0.06371428571428811,96.29176190476204
1538,British Grand Prix,10,2022,Aston Martin,SOFT,VET,1.0,102.666,Qualifying,17.6,28.1,65.0,0.0,18.0,9.0,1.0,1.0,1.0,1.0,5.891,52,,,,,,
1539,British Grand Prix,10,2022,Aston Martin,SOFT,VET,2.0,102.666,Qualifying,18.68,33.14,56.2,0.0,18.0,9.0,2.0,1.0,2.0,5.0,5.891,52,,,,,,
1540,British Grand Prix,10,2022,Ferrari,HARD,LEC,3.0,99.846,Qualifying,18.44074074074074,30.61111111111111,58.92592592592592,0.0,3.0,4.0,3.0,1.0,26.0,27.0,5.891,52,,,0.006836430718776065,91.7952123531019,-0.023313363587980262,93.05141670286675
1541,British Grand Prix,10,2022,Ferrari,HARD,SAI,3.0,100.19,Qualifying,18.85789473684211,31.873684210526324,56.36842105263158,0.0,1.0,1.0,3.0,1.0,21.0,19.0,5.891,52,,,-0.03667582417582531,93.72973626373626,-0.014919696728524622,92.76247430841909
1542,British Grand Prix,10,2022,Ferrari,MEDIUM,LEC,1.0,99.846,Qualifying,17.6,28.1,65.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,5.891,52,,,,,,
1543,British Grand Prix,10,2022,Ferrari,MEDIUM,LEC,2.0,99.846,Qualifying,18.59583333333333,32.24166666666667,55.708333333333336,0.0,3.0,4.0,2.0,1.0,2.0,24.0,5.891,52,,,-0.04295459236326405,94.01123047815625,-0.08383631873802348,94.63176411125859
1544,British Grand Prix,10,2022,Ferrari,MEDIUM,SAI,1.0,100.19,Qualifying,17.6,28.1,65.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.891,52,,,,,,
1545,British Grand Prix,10,2022,Ferrari,MEDIUM,SAI,2.0,100.19,Qualifying,18.536842105263155,32.44210526315789,55.78947368421053,0.0,1.0,1.0,2.0,1.0,2.0,19.0,5.891,52,,,-0.060054945054944645,94.4081978021978,-0.05150476870910435,94.20971414017703
1546,British Grand Prix,10,2022,Ferrari,SOFT,SAI,4.0,100.19,Qualifying,17.992307692307694,29.138461538461534,61.46153846153846,0.0,1.0,1.0,4.0,1.0,40.0,13.0,5.891,52,,,-0.02091428571429181,92.26909523809557,,
1547,British Grand Prix,10,2022,Haas F1 Team,HARD,MSC,3.0,102.708,Qualifying,18.84,31.77,56.4,0.0,19.0,8.0,3.0,1.0,20.0,20.0,5.891,52,-0.07262351060738143,95.98864530659692,-0.06538021978022124,96.263287912088,-0.09991073135903758,97.80566288259769
1548,British Grand Prix,10,2022,Haas F1 Team,MEDIUM,MAG,2.0,102.159,Qualifying,18.56190476190476,32.32380952380953,55.71428571428572,0.0,17.0,10.0,2.0,3.0,2.0,21.0,5.891,52,,,0.0011142857142845697,95.49684761904764,-0.03766491596638791,96.41633116246503
1549,British Grand Prix,10,2022,Haas F1 Team,MEDIUM,MAG,3.0,102.159,Qualifying,18.476666666666667,30.656666666666663,58.66666666666666,0.0,17.0,10.0,3.0,1.0,23.0,30.0,5.891,52,,,-0.06423708920187822,96.35366431924884,,
1550,British Grand Prix,10,2022,Haas F1 Team,MEDIUM,MSC,1.0,102.708,Qualifying,17.6,28.1,65.0,0.0,19.0,8.0,1.0,3.0,1.0,1.0,5.891,52,,,,,,
1551,British Grand Prix,10,2022,Haas F1 Team,MEDIUM,MSC,2.0,102.708,Qualifying,18.53333333333333,32.47777777777778,55.72222222222222,0.0,19.0,8.0,2.0,1.0,2.0,18.0,5.891,52,-0.07262351060738143,95.98864530659692,-0.0315174825174845,95.73961771561774,-0.015201598401599965,95.61823266733269
1552,British Grand Prix,10,2022,Haas F1 Team,SOFT,MAG,1.0,102.159,Qualifying,17.6,28.1,65.0,0.0,17.0,10.0,1.0,1.0,1.0,1.0,5.891,52,,,,,,
